BAD,MORTDUE,VALUE,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,115226,153900,Office,6,,,303.0140835,2,36,41.71511069
0,118744,153552,Office,5,,,307.876199,1,35,43.46926337
0,,33975,Other,23,0,0,79.16325954,2,14,27.17922554
0,22361,50688,Other,24,0,0,125.407464,0,11,25.18149884
0,122933,157009,Mgr,3,0,0,280.5738445,0,24,38.74080142
0,51261,87025,Mgr,4,0,0,249.8361848,2,25,31.65878641
0,56393,86612,Mgr,6,0,0,258.1473687,1,25,33.19387553
0,46780,62536,Office,18,0,0,189.1366883,0,22,30.74672437
0,62540,101165,ProfExe,0,0,0,195.4513312,0,25,35.20086451
1,136322,,ProfExe,2,0,5,303.7379347,1,27,16.6446745
0,76194,98188,Mgr,0,,,245.2678533,5,23,42.13810643
1,107343,192642,Other,1,0,10,192.6716931,1,14,35.75976024
0,61907,87133,Office,0,0,1,81.49211941,0,22,34.36469831
0,149364,210724,Other,10,0,0,266.5067241,1,34,41.61798303
0,82553,107422,Mgr,9,1,0,305.7597054,2,29,32.72167844
0,44800,78000,Other,21,0,0,211.0333333,1,27,
0,158111,209649,Other,10,0,0,254.3361895,1,34,43.13677016
1,83943,129189,Mgr,,1,1,5.243341044,,41,42.93355731
0,62906,96327,Other,17,0,0,110.6201271,1,16,33.76074836
0,138132,243327,ProfExe,27,0,0,349.9409295,0,19,37.82005452
0,69035,108365,ProfExe,13,0,0,281.2219109,1,33,39.5433415
0,61771,105880,Other,17,0,1,130.1504229,0,29,37.19524901
0,,45369,Other,,,,87.26384702,,12,27.5294977
0,135728,178942,Mgr,0,,,133.9564941,,38,32.42562995
0,,31777,Other,23,0,0,82.29350724,3,15,28.07899411
0,143881,178914,ProfExe,7,0,0,323.0225718,0,35,37.57582198
1,63967,87239,Other,6,0,0,,0,0,33.05107375
0,79689,117577,ProfExe,9,0,0,114.9684987,0,19,26.48488637
0,44562,79481,Other,10,0,0,126.2778082,1,19,40.25073803
1,25828,44166,Other,,0,1,187.8625184,,17,39.42789016
0,50847,79738,Other,20,0,0,204.6779007,0,26,35.86008764
0,79593,113063,ProfExe,9,0,0,135.7406135,0,19,28.04079318
0,113204,184561,Sales,17,1,0,308.9581984,1,31,34.357866
0,26603,64347,Office,1,0,0,117.432365,1,6,39.25791203
0,84267,117833,ProfExe,12,0,1,123.7568565,0,18,27.47115778
0,235839,267506,Self,5,0,0,240.2170139,3,51,39.04842776
0,,121708,Mgr,8,1,0,151.9693412,0,27,33.15994063
0,,44707,Other,,,,95.59549608,,12,27.50357097
0,32458,52329,Other,15,0,0,105.7836806,2,24,29.86627823
0,,43031,Other,,,,89.16926731,,13,28.86528212
0,73083,126995,Office,1,0,0,289.2008986,1,24,37.31620765
0,,51974,Other,,,,100.6768656,,13,28.11606742
0,47936,80600,Other,23,,1,290.4782768,0,30,37.73494052
0,241570,264772,Self,4,1,0,260.7419889,2,50,37.37997465
0,196689,247025,Other,8,0,0,105.425354,1,25,42.6702753
0,58606,89508,Other,8,1,0,140.7127577,2,30,41.66996371
0,78441,128814,Office,2,0,0,310.5000998,1,24,38.73864962
0,240092,263958,Self,5,1,0,245.6794706,2,51,38.97353933
0,111000,153000,ProfExe,7,0,0,112.6333333,3,27,
1,46000,80000,Other,,0,0,135.9,2,19,
0,76383,103544,Mgr,0,,,222.2421983,5,24,42.93996933
1,105480,126389,Mgr,25,0,2,307.4029037,2,35,36.76382417
0,,147598,,,,,,,,14.46198733
1,50910,87358,Other,19,2,0,104.4064722,0,27,42.67745065
0,144616,211230,ProfExe,7,0,0,199.0913081,0,27,39.00292833
1,65030,92453,Other,5,0,0,,0,0,35.02885642
0,77123,103014,Mgr,1,,,231.7942011,3,24,43.67128143
0,140649,212089,ProfExe,4,0,0,187.8714209,0,29,40.03321863
0,76102,119391,Other,5,0,0,87.62538217,1,32,40.92995432
0,139746,210298,ProfExe,6,0,0,185.1125764,1,28,38.36889038
0,94295,143788,Mgr,23,0,0,220.7295189,0,13,42.35812804
0,31333,56733,Other,13,0,0,97.08615056,2,25,30.61978676
0,32039,54499,Other,15,0,0,114.8074121,2,24,31.14295705
0,189995,250814,Other,9,0,0,100.8009427,1,25,41.00583277
0,26059,51800,Other,24,0,0,118.0311312,0,10,23.08547854
0,50800,85000,Other,23,1,2,184.2666667,1,20,
0,197425,242602,Other,8,0,0,102.9603455,2,26,41.27712717
0,43881,69954,Other,10,0,0,126.4730656,0,20,40.76906182
0,83733,116386,Office,8,0,1,397.8706892,0,44,41.86989334
1,32613,63065,Other,0,0,0,218.4852751,0,22,41.21010704
0,23047,76575,Other,,2,1,104.5662029,2,26,29.29663349
0,85417,98179,,7,,,,,,30.82947717
0,103598,144594,Mgr,19,0,0,217.944828,0,13,41.13564938
0,63054,104624,Other,15,0,1,132.1071172,0,29,40.20529288
0,140785,208421,ProfExe,3,0,0,176.2714893,0,28,39.74500284
0,,63456,Other,25,0,0,148.8162847,0,8,22.06576364
0,,68913,Other,26,0,0,123.6444881,0,9,22.92513606
0,70804,106892,ProfExe,12,0,0,291.0720275,1,33,40.77228326
0,82058,116330,ProfExe,11,0,1,128.4471699,0,18,27.98945739
0,112388,180313,Sales,16,0,0,295.5460058,0,31,33.24109601
0,137140,167096,Other,7,0,1,209.085283,1,19,36.18947433
0,,51824,Other,,,,89.59981508,,12,28.54647846
0,201877,239546,Other,6,0,0,134.8532427,0,42,40.39811434
1,42105,73249,Other,2,0,0,109.2111561,3,22,31.80908592
0,118965,154728,ProfExe,8,0,0,101.1976068,3,26,32.59840187
0,,33888,Other,24,0,0,73.85849672,2,14,28.24306257
1,,,Other,20,0,2,190.9965648,0,22,31.16238948
0,108319,135884,Mgr,8,1,0,188.3758019,5,18,40.50485505
1,58000,95000,Self,3,0,1,34.66666667,6,28,
0,145700,211151,ProfExe,6,0,0,182.1713721,1,27,38.48048457
0,80663,122372,ProfExe,10,0,1,133.669494,0,18,26.57393079
0,152071,185893,Self,0,0,0,185.543512,0,16,40.6422789
0,59575,85837,Other,22,0,1,189.7553505,0,19,24.87461511
0,56784,91401,Office,2,0,1,90.16369704,0,23,34.09893173
0,58693,86469,Office,1,0,1,94.12956341,0,23,32.12756274
1,21852,57518,Other,2,0,0,80.16847942,2,11,31.98368604
0,61064,94714,Office,2,0,0,98.80937484,0,23,34.56594425
1,43314,71303,Other,8,0,7,246.3186749,3,23,43.21523351
0,150773,179077,Other,1,0,0,186.914467,0,35,38.70777971
0,238005,260479,Self,5,1,0,242.2901595,2,51,35.45765879
0,100548,207647,Other,22,0,0,218.5959913,0,18,26.55949496
0,107291,137426,Mgr,9,2,0,191.57344,4,18,40.76740141
0,45963,74279,Other,20,,0,295.6669448,1,29,37.91727288
0,222681,286283,ProfExe,6,,4,485.9453583,,55,33.23935548
0,139904,172310,Other,6,1,0,204.1144147,0,19,34.83482969
0,75034,100852,Office,10,0,0,152.3539807,0,20,36.3563094
1,79714,,ProfExe,1,0,4,125.7666667,0,23,
1,154000,190000,Other,0,0,4,171.4333333,3,58,
0,58794,91413,Other,5,0,0,230.6802307,0,19,37.99692333
0,119553,158687,Mgr,5,0,0,290.7585045,0,24,36.97751891
0,81764,118388,ProfExe,9,0,0,130.1924181,0,18,28.15413466
0,20119,54563,Other,24,0,0,126.9879594,0,11,25.62363851
0,47067,63292,Office,17,0,0,174.6210154,2,21,33.67314644
0,,36277,Other,9,0,,79.33145984,,13,20.51714628
0,75164,108483,Mgr,7,0,0,300.8359581,2,28,30.07140205
0,113266,182082,Sales,18,0,0,304.8524691,1,31,33.19394936
0,150464,203202,Other,10,0,0,248.4819453,1,33,43.11219067
0,,35271,Other,9,0,,96.52831616,,14,23.31865001
0,80176,113247,Mgr,9,0,1,294.7520334,1,29,33.19212531
0,,151429,,,,,,,,15.56700107
0,,120470,Mgr,7,0,0,161.2876716,0,27,34.13000366
0,103949,208432,Other,23,0,0,202.592647,0,18,23.29023448
0,50605,77841,Other,21,,0,286.4482043,1,31,41.17380505
1,73525,,Office,3,1,,106.6522984,0,6,22.50817251
0,20566,50534,Other,24,0,0,140.5532102,1,10,24.09826676
0,105096,136580,Mgr,9,2,0,181.3585917,4,17,39.18736161
0,75096,120859,Other,4,0,0,107.1771177,2,31,38.55297875
0,77952,113285,Other,5,0,0,90.01609154,1,31,39.39066028
0,141109,245422,ProfExe,28,0,0,343.7871223,1,18,38.11355594
0,72648,123582,Office,0,1,0,331.3528857,0,23,37.54583738
0,49323,77160,Other,23,,1,286.1816551,0,29,39.67630465
0,149599,181869,Other,1,0,0,204.0289898,0,35,39.80087956
0,100931,132627,Office,11,0,1,169.0320939,0,28,41.08956919
1,51599,87148,Other,,0,0,129.9339205,2,19,
0,189252,241754,Other,9,0,0,97.31488774,2,25,40.31269773
0,87291,122531,ProfExe,10,0,1,128.4832581,0,18,27.83750961
0,,37310,Other,26,0,0,92.85512943,2,15,27.21702865
0,94337,123054,ProfExe,0,1,0,204.9173394,2,38,35.72585219
0,147600,184207,ProfExe,5,0,0,310.3481457,0,35,38.23508627
0,118304,177819,Sales,17,0,0,299.2172523,1,30,34.36826933
0,25685,51023,Other,35,0,0,261.470872,0,23,40.08504815
0,52394,93307,Other,24,0,1,184.6560958,0,19,23.54869835
0,58369,88124,Other,7,0,0,234.2215473,1,20,37.15829482
0,52296,91041,Other,24,1,2,193.8537132,0,19,24.89378113
0,,51055,Other,,,,70.25339459,,14,28.20743574
0,114956,147793,Office,3,,,296.5601545,2,35,43.80729316
0,,45913,Other,,,,92.57722408,,13,27.92400089
0,,43472,Other,,,,90.08032697,,12,28.68850032
0,25530,79885,Other,,1,1,105.6387889,2,26,29.92863683
0,78851,109090,Office,8,0,0,405.4304292,0,44,42.34162639
0,189302,249773,Other,7,0,0,106.6093074,1,26,42.76938671
0,94916,127526,ProfExe,0,0,0,195.8476245,2,37,36.01849565
0,43781,66030,Office,17,0,0,184.3849541,2,21,31.48990578
0,79163,123792,Office,0,0,0,310.6145549,0,24,38.1099786
0,73679,98614,Office,10,0,0,151.6287037,0,20,38.15962279
0,130672,212536,ProfExe,10,0,0,221.5068316,3,26,20.26991879
0,128413,207302,ProfExe,9,0,0,228.0151317,3,26,17.87219518
0,122105,165000,Mgr,1,0,0,234.4,2,24,
0,153853,188760,Self,2,0,0,172.5708333,0,17,43.35819405
0,240907,260638,Self,7,1,0,255.415514,3,51,37.65291911
0,134642,182719,Mgr,0,,,122.4568633,,39,32.69880046
0,44333,68945,Office,18,0,0,173.4953921,2,21,32.34941205
0,220432,283978,ProfExe,6,,5,480.3560137,,56,33.7142391
0,196412,250164,Other,9,0,0,97.27834927,1,26,42.334246
0,59288,87753,Other,8,1,1,145.8824924,3,29,38.97248671
0,29751,57501,Office,1,0,0,114.359189,2,7,37.07547187
0,23742,77878,Other,,2,1,99.37716841,2,26,28.87672375
0,145393,187324,Self,3,0,0,194.2277448,1,16,40.85486499
0,,63918,Other,25,0,0,135.4409472,0,8,20.16138785
0,63345,100332,Other,16,0,0,139.5105459,0,30,38.42744457
0,240782,267675,Self,6,0,0,229.3070258,1,50,37.740919
0,,38964,Other,11,1,,102.7529024,,14,20.35358209
0,112059,179599,Sales,15,0,0,313.2053014,0,30,36.35910417
0,77198,131090,Office,0,0,0,312.9088037,0,24,37.83016379
0,,64211,Other,26,0,0,127.4120114,0,10,22.28949083
0,84769,127773,Other,2,0,0,190.8604772,2,25,42.03163913
1,61223,92255,Other,2,0,1,214.0325389,0,17,1.85553998
0,34678,68000,Mgr,14,1,0,88.3,6,16,
1,14000,45000,Other,0,0,0,195.2333333,1,7,
1,82859,,Office,0.4,2,0,177.5,0,22,
0,76599,119041,Other,4,0,0,97.26565847,1,31,40.12650973
0,134952,165451,Other,8,1,0,225.3236722,1,19,35.73485637
0,,61089,Other,27,0,0,144.1920343,0,9,22.81386786
0,47820,76159,Other,24,,0,282.4450078,0,30,41.28888238
0,,122693,Mgr,9,0,0,153.9424281,0,27,32.20081121
1,62895,103000,Self,1,0,5,187.4666667,2,34,
0,148986,175750,Other,1,0,0,197.3917133,0,35,40.51498958
0,61151,97072,Other,16,0,1,133.4481104,0,29,39.22971154
0,94954,131913,ProfExe,0,1,0,187.1408236,2,37,35.27011322
0,78491,121598,Other,4,1,0,84.58301005,1,33,41.34234309
0,140561,208775,ProfExe,5,0,0,197.5241025,1,27,36.87838912
1,84843,115850,Sales,2,0,0,137.5388776,2,37,42.57188992
0,49610,78355,Other,23,,0,278.603564,0,30,39.52990361
0,128238,165316,Mgr,1,0,0,236.0659719,2,23,36.93931917
0,122501,153280,Mgr,2,0,0,289.581723,0,25,38.1297118
0,146193,185200,ProfExe,11,0,0,156.2294564,0,36,39.21027209
0,40785,75601,Mgr,14,1,0,98.2405209,5,15,34.15422819
0,144243,176096,Other,1,0,0,194.6797961,0,34,40.47924358
0,73468,108774,ProfExe,11,0,0,290.0805914,1,32,39.0422045
0,,120179,Mgr,8,0,0,162.12582,0,27,35.09551993
0,81968,114647,ProfExe,10,0,1,126.7073197,0,19,27.05672697
0,23361,55483,Other,36,0,0,280.8076057,1,23,39.89165429
0,186185,233480,ProfExe,0,0,0,290.578837,1,32,41.74120105
0,129559,170042,Mgr,1,0,0,232.6461734,1,24,34.11753289
0,18590,53462,Other,25,0,0,111.9955708,1,11,22.95980677
0,149729,183027,ProfExe,7,0,0,331.2565571,0,34,37.00088322
0,133594,173255,Other,8,0,0,215.968328,1,19,36.94699749
0,145772,193135,ProfExe,12,0,0,147.9387954,0,36,40.90432104
0,96895,144482,Mgr,23,0,0,201.9678752,0,13,40.16216065
0,148471,183284,ProfExe,4,0,0,323.262383,0,35,37.27227131
0,139309,166621,Other,5,0,0,217.2114826,0,20,35.18585706
1,89146,128923,Mgr,7,2,1,114.4619553,7,16,2.83029717
0,124199,166404,Mgr,1,0,0,243.9420995,2,23,34.50965688
0,46236,62711,Office,17,0,0,175.075058,1,22,33.05993364
0,35485,74949,Mgr,14,0,0,84.76662481,5,15,36.19145855
0,145745,211400,ProfExe,6,0,0,184.7116347,1,27,39.84839123
0,213165,282068,ProfExe,5,,4,476.728281,,55,31.18166119
1,138216,170052,ProfExe,10,0,0,199.7387114,1,29,76.42147805
1,18459,53907,Other,0,0,0,200.4170271,0,6,71.51211057
0,74982,126972,Office,0,0,0,315.8189112,0,23,38.32598985
0,,35397,Other,7,0,,85.25084072,,13,20.83725547
0,69446,104590,ProfExe,11,0,0,287.2759924,1,32,41.49906043
0,57414,92916,Office,0,0,0,70.28190571,0,22,34.39630178
0,115638,145440,Office,4,,,294.7001921,2,36,43.90864533
1,69000,106500,Sales,0.6,0,1,115.7,2,19,
0,67144,92923,Other,16,0,0,89.11217349,1,17,32.79147803
0,47882,78854,Other,11,0,0,132.3473921,0,19,41.13070668
0,98324,129210,ProfExe,0,1,0,185.2058111,3,38,34.65064913
0,54071,85557,Office,0,0,2,91.20997623,0,22,34.5971919
0,113724,151969,Office,4,,,294.8927627,1,36,42.39724899
0,72848,101736,Office,10,0,0,131.4096343,0,21,36.36902746
0,45763,73797,Other,23,,0,291.5916815,1,29,39.37085816
0,215692,286555,ProfExe,8,,5,468.1781224,,55,30.55300542
1,79218,115721,Other,9,0,0,280.3437201,0,35,33.22776308
0,77910,117590,Other,4,0,0,91.8742111,2,31,38.49715498
0,50375,70656,Other,8,0,0,125.7160414,1,20,43.1338449
0,13718,35684,Other,16,2,0,122.2944468,1,18,24.35575958
0,144901,178093,ProfExe,7,0,0,331.1139721,0,34,40.5665519
0,45482,77000,Office,0.8,0,0,164.3,3,19,
1,124000,162000,Other,0.8,0,2,166.3666667,1,34,
0,54515,82539,Other,20,0,0,203.8613989,0,26,37.11235228
0,45880,82425,Other,21,0,0,212.6442208,0,27,36.9977936
0,54834,85391,Other,9,0,1,132.5785446,2,30,39.30573912
0,,38441,Other,8,1,,85.17950335,,14,23.69117601
0,60631,86091,Other,24,0,2,200.1414536,1,20,26.24875663
0,23160,58074,Other,36,0,0,275.8432307,1,24,40.13322041
0,,61844,Other,26,0,0,133.0997369,0,8,22.71865262
0,,38356,Other,8,0,,87.47422306,,13,20.92741537
1,63844,101000,Other,8,1,1,128.8,0,22,
0,140305,237302,ProfExe,27,0,0,349.5142676,2,18,37.42084716
0,44095,77587,Mgr,14,1,0,92.14002902,6,15,33.5355472
0,24494,77479,Other,,1,1,101.3129167,1,26,31.12455386
0,,31681,Other,23,0,0,92.51403036,2,15,29.74190894
0,33649,63214,Office,2,0,0,113.0367365,2,6,37.83786387
0,20479,46735,Other,24,0,0,103.8162897,0,10,24.25867722
0,118200,159739,ProfExe,6,0,1,117.1521605,3,27,34.20600845
0,20497,74244,Other,,1,2,93.06034262,1,25,27.36133981
0,70730,93752,Office,8,0,0,165.9193329,0,20,36.17090549
0,145725,179197,Other,1,0,0,183.3762884,0,34,40.28747993
0,83894,121302,ProfExe,6,0,1,124.2746965,0,18,29.73248931
0,110470,180982,Sales,17,0,0,295.4714492,1,30,34.7669497
0,61000,104044,Other,16,0,1,141.9812345,0,30,39.54650758
0,101680,134864,Office,10,0,1,150.596198,0,29,40.88049467
0,97541,126368,ProfExe,0,1,0,186.7785479,3,38,34.81068944
1,61118,35184,Sales,10,4,2,134.6489043,7,23,45.25528966
0,24070,58216,Other,35,0,0,273.3417572,0,24,37.63994733
0,58383,92484,Other,22,1,2,170.0723235,1,20,23.80982026
0,66878,93656,Office,11,0,0,153.7959046,0,20,39.08500634
0,72314,118839,Other,5,0,0,99.69383246,1,31,42.34342026
0,44026,71597,Other,22,,1,287.2267963,0,30,38.48694867
0,97373,126102,Office,10,0,1,139.1325983,0,28,39.17355395
0,55973,93503,Other,22,0,1,167.7417315,0,19,26.21017597
0,53223,86696,Office,0,0,0,96.07068788,0,22,34.51779051
0,135823,185416,Mgr,1,,,135.3597477,,38,32.79497644
1,106221,137727,Self,3,0,0,300.5745109,3,45,32.5603594
0,37636,73328,Mgr,12,0,0,80.79269376,6,16,34.26822801
0,,37531,Other,22,0,0,82.66026948,2,14,29.60984756
0,127260,212953,ProfExe,9,0,0,244.1654213,3,26,21.24119477
0,,43277,Other,9,0,,101.8866148,,14,20.80819618
0,149950,177309,ProfExe,6,0,0,328.1681227,0,35,39.15955376
0,,116708,Mgr,11,0,0,175.2009602,0,26,33.7478263
0,140773,188414,ProfExe,12,0,0,144.0934649,0,37,41.48280369
0,99900,143437,Mgr,21,0,0,211.1082771,0,12,39.11029763
1,113364,146520,Office,16,1,1,284.3680179,2,13,34.6276594
0,,39858,Other,11,1,,87.37900765,,14,20.58821436
0,,121625,Mgr,7,1,0,154.4378476,0,27,33.37381367
0,195497,246354,Other,8,0,0,89.26442741,1,25,39.66482299
0,51298,90010,Other,6,1,0,146.6562202,3,29,42.15993654
1,23939,56874,Office,3,0,1,197.8,0,11,
0,46575,85263,Office,1,0,0,155.6470412,2,19,39.4893172
0,100951,149305,Mgr,21,0,0,194.5330279,0,13,41.64417205
0,41370,70528,Office,18,0,0,180.204345,1,21,33.4950887
0,54511,84470,Other,9,0,1,140.247796,3,29,40.2782983
0,97679,149877,Mgr,23,0,0,193.0056328,0,12,39.41516685
0,145774,206788,ProfExe,4,0,0,191.9410188,0,27,38.00119223
0,132000,179000,ProfExe,1,1,0,226.2333333,2,19,
1,137900,184000,Office,10,0,0,,0,0,
0,150666,192346,Self,3,0,0,177.8714733,0,17,39.97865033
0,,40807,Other,8,1,,95.53351917,,13,20.39892362
0,69579,117799,Other,5,0,0,84.3731245,2,32,38.86212081
1,97601,136546,Other,9,0,0,80.49714707,5,39,
0,131269,211014,ProfExe,10,0,0,234.3512888,2,26,18.73514744
0,23439,47177,Other,25,0,0,112.8945073,0,11,23.02289409
0,54584,86568,Other,22,0,0,214.8157373,1,27,35.2239708
0,73846,100216,ProfExe,12,0,0,282.3706614,1,33,38.19125134
0,60039,86166,Office,0,0,0,100.9493217,0,23,33.82093404
0,121592,153432,Mgr,2,0,0,297.0016085,0,24,40.01531648
0,103898,130784,Office,11,0,0,147.1283978,0,29,42.00981358
0,131887,174323,Mgr,0,0,0,243.053713,2,24,35.27186703
0,150120,191972,Self,3,0,0,178.0384911,1,16,41.80742805
0,64818,91915,Other,16,0,0,99.60460781,0,17,32.46114433
0,153063,202542,Other,10,0,0,266.938956,2,33,42.82914582
0,57327,87683,Office,0,0,0,98.521771,0,23,34.76057541
0,,117581,Mgr,10,0,0,165.0058394,0,27,34.99872778
0,54328,94216,Other,24,1,2,188.3937419,1,19,26.83331217
0,124139,157940,Mgr,4,0,0,288.8865396,0,24,38.22673698
0,123121,157337,Mgr,2,0,0,283.2828535,0,24,36.94827386
0,72468,106906,ProfExe,12,0,0,288.8495515,1,32,38.98401301
0,112753,155166,ProfExe,6,0,0,124.9909552,3,26,32.08868135
0,129311,188143,Mgr,1,,,122.5168848,,39,30.47417374
0,74964,118507,Other,5,0,0,91.7112462,1,32,39.14675577
0,63962,101676,Other,15,0,1,138.5694126,0,30,37.38458848
0,103249,206521,Other,24,0,0,196.7816329,0,19,25.68817634
1,97834,132396,ProfExe,18,0,2,303.9519145,2,26,6.887024127
0,54617,87722,Other,9,0,1,132.4113818,3,29,39.63110299
0,73148,101462,ProfExe,10,0,0,264.6053894,0,33,40.47579335
1,,65635,Other,18,0,3,221.1,1,28,
1,61396,111627,Self,20,0,0,87.00250011,0,4,84.61388869
0,25947,49836,Other,24,0,0,120.0258521,0,10,23.81017336
0,77886,114494,ProfExe,9,0,0,118.4713538,0,18,28.34407839
0,54541,78832,Office,0,0,0,186.0208426,2,19,39.61433498
0,149169,183234,ProfExe,8,0,0,314.7858392,0,35,37.63668272
1,19300,39000,Mgr,12,3,0,212.0666667,0,46,
1,83300,,Mgr,20,1,4,247.9333333,1,19,
1,85285,116468,Other,9,0,0,312.8079284,0,36,35.96802437
0,76055,126560,Office,0,0,0,310.6263344,1,23,38.98355812
0,,42515,Other,11,1,,95.04307414,,13,20.20903769
0,120070,153652,Office,4,,,300.1680612,2,35,43.92019123
0,141930,182516,ProfExe,0,0,0,235.6305765,2,19,41.9588135
0,35132,71456,Mgr,13,0,0,84.8749672,5,16,35.65073032
0,67446,99206,ProfExe,11,0,0,286.9659711,0,32,38.9951644
0,114417,150849,Mgr,5,0,0,285.3861264,0,24,38.58192387
0,96332,123598,ProfExe,1,0,0,190.3137746,2,38,33.85589547
0,19600,50594,Other,24,0,0,137.2340443,1,10,24.52237465
0,64804,97553,Other,15,1,0,105.0986638,1,17,32.17786106
0,127770,169440,Mgr,2,0,0,235.728547,1,24,34.84415543
0,142356,177328,ProfExe,6,0,0,315.1755675,0,35,38.59599092
0,181405,229116,ProfExe,0,0,0,297.9981443,0,32,43.52042818
0,55859,92179,Office,0,0,1,94.93254438,0,23,33.09789894
0,73630,106757,ProfExe,11,0,0,282.7596984,1,32,38.26657321
0,137006,207997,ProfExe,5,0,0,194.0931469,1,28,36.90607516
0,66027,102745,ProfExe,9,0,0,298.1032514,1,32,38.25030605
0,69589,115061,Other,5,0,0,97.8638453,1,32,41.47397173
1,62264,39604,Sales,10,3,1,118.7782646,7,23,48.07753147
0,149359,192955,Self,0,0,0,172.5795906,1,16,40.13553136
0,142346,185057,ProfExe,9,0,1,155.548699,0,36,39.39704272
0,50988,81533,Office,1,0,0,167.6144501,2,18,40.62088475
0,113843,156282,ProfExe,7,0,0,109.9596262,2,27,33.94246485
0,135511,184219,ProfExe,1,1,0,241.0522835,2,19,38.60649271
1,90694,121543,Mgr,5,2,1,107.0462506,8,15,0.8381175254
0,58002,86427,Other,9,0,1,129.575352,2,29,39.36269322
0,59775,87390,Other,8,0,0,138.4864766,3,30,41.54380471
0,140770,209726,ProfExe,5,0,0,190.329522,0,27,38.88660597
0,49764,74526,Other,24,,1,294.594783,1,30,37.61130938
0,62376,104073,Other,16,1,0,146.1419296,0,30,39.75984964
0,77322,118082,Other,7,0,0,80.65809369,1,31,38.8154384
0,68000,106000,Other,6,,,114.7,11,21,
1,86600,127000,ProfExe,6.5,0,4,234.3666667,5,35,
1,28042,63500,ProfExe,14,2,4,121.7333333,4,28,
0,96015,127551,ProfExe,0,1,0,196.5234881,3,37,34.87164312
0,100420,207737,Other,22,0,0,197.1981219,0,19,26.37254872
0,135991,183598,Mgr,0,,,131.5891244,,38,31.08561766
0,96160,128767,Office,10,0,1,154.672858,0,29,41.11794458
0,86778,110851,Office,9,0,0,398.4023372,0,44,41.04058878
0,32470,54522,Other,35,0,0,295.4966835,0,23,38.7994829
1,61000,99000,Mgr,7,0,1,129.1666667,1,31,
1,72100,112000,ProfExe,20,4,1,120.7333333,1,58,
0,112564,162129,ProfExe,7,0,0,115.564462,2,26,33.09168147
1,75768,,Other,9,,0,133.121867,3,33,46.75180011
0,90485,123674,Other,1,0,1,189.7347419,2,25,41.67698554
0,76011,129352,Office,1,0,0,302.8032607,0,23,36.39047361
0,58232,97555,Other,17,0,1,130.4507649,0,29,38.0927303
0,44363,72966,Mgr,16,1,0,82.27059459,6,16,34.98052537
0,61038,87534,Other,8,0,0,137.4878193,3,30,39.3600186
0,118728,160486,ProfExe,7,0,0,112.5208179,2,26,34.53734229
0,109184,207035,Other,23,0,0,179.9377509,0,18,23.66245669
0,44321,63050,Office,19,0,0,182.2473057,2,22,32.47716703
0,185607,227617,ProfExe,0,0,0,311.0627554,0,33,42.435285
0,,117181,Mgr,9,0,0,170.6461537,0,26,31.60143615
0,148455,191419,Self,1,0,0,186.9830429,0,17,39.56330308
0,100353,131386,Office,9,0,0,146.0654833,0,28,38.67920763
0,51663,92860,Other,24,0,1,172.3406543,0,20,26.9130048
0,148772,186023,Self,3,0,0,203.5758597,1,17,43.30465807
1,66242,109762,Other,8,0,1,130.9695654,0,21,60.29541349
0,72572,117311,Other,6,0,0,85.79724815,1,32,39.8765037
0,,29512,Other,24,0,0,78.10906973,2,14,30.51328344
0,126942,166797,Mgr,0,0,0,244.7222847,1,23,33.394854
0,105000,147000,ProfExe,11,0,0,162.3666667,1,17,
0,71973,119224,Other,4,0,0,89.37995232,2,32,39.98105906
