idx,DEFAULT,OUTSTANDING MORTGAGE,PROPERTY VALUE,JOB,YEARS AT JOB,DEROGATORY REPORTS,DELINQUENT CREDIT LINES,OLDEST CREDIT (MONTHS),RECENT CREDIT ENQUIRIES,CREDIT LINES,DEBTINC,LTV RATIO
5563,0,145908.0,190303.0,ProfExe,20.0,0.0,0.0,179.7192455,0.0,21.0,38.60076499,0.7667141348270915
5564,0,89270.0,127834.0,Mgr,30.0,0.0,0.0,350.6195273,0.0,20.0,38.66907284,0.6983275185005554
5565,0,94801.0,146627.0,Other,11.0,0.0,0.0,64.37879289,1.0,36.0,40.23487119,0.6465453156649185
5566,0,36948.0,56236.0,Other,,0.0,0.0,,7.0,0.0,31.0580187,0.657016857528985
5567,1,233417.0,324987.0,ProfExe,4.0,0.0,0.0,152.2454279,0.0,25.0,21.86293891,0.7182348832414835
5568,0,38010.0,59111.0,Other,,0.0,0.0,,6.0,0.0,31.33214149,0.643027524487828
5569,0,36974.0,54452.0,Other,,0.0,0.0,,7.0,0.0,31.16435392,0.6790200543598032
5570,0,36661.0,53622.0,Other,,0.0,0.0,,6.0,0.0,32.01469166,0.6836932602290104
5571,0,35287.0,56532.0,Other,,0.0,0.0,,7.0,0.0,32.6245319,0.6241951461119366
5572,0,22431.0,42834.0,Mgr,6.0,0.0,0.0,50.41959435,0.0,6.0,33.41614827,0.5236727833029836
5573,0,25867.0,43823.0,Mgr,6.0,0.0,0.0,56.12733917,0.0,6.0,33.67673955,0.5902608219428154
5574,0,26662.0,70000.0,ProfExe,5.0,0.0,0.0,190.8,2.0,18.0,,0.38088571428571427
5575,0,142395.0,195120.0,ProfExe,22.0,0.0,0.0,185.3593721,0.0,22.0,38.35509489,0.7297816728167281
5576,0,35072.0,74829.0,ProfExe,4.0,1.0,0.0,195.5596417,2.0,18.0,23.01985524,0.4686952919322723
5577,0,118040.0,164592.0,Other,,0.0,0.0,250.0032832,2.0,13.0,34.32228507,0.7171672985321279
5578,0,38263.0,57311.0,Other,,0.0,0.0,,7.0,0.0,31.53665358,0.6676379752578039
5579,0,86853.0,131508.0,Mgr,30.0,0.0,0.0,349.6943994,0.0,19.0,40.10703136,0.6604389086595492
5580,0,204419.0,268745.0,ProfExe,4.0,0.0,0.0,267.920922,0.0,31.0,32.74759312,0.7606429887067666
5581,0,141200.0,195729.0,ProfExe,23.0,0.0,0.0,182.7288948,0.0,22.0,37.40550958,0.7214056169499665
5582,1,84978.0,125000.0,Self,10.0,0.0,1.0,213.0666667,0.0,64.0,,0.679824
5583,0,18101.0,42320.0,Mgr,7.0,0.0,0.0,49.74620282,0.0,7.0,36.50100933,0.4277173913043478
5584,0,114350.0,164159.0,Other,,0.0,0.0,245.523255,3.0,13.0,37.0713328,0.696580754025061
5585,0,87683.0,131532.0,Mgr,32.0,0.0,0.0,351.025752,0.0,20.0,40.17865138,0.6666286531034273
5586,1,397299.0,512650.0,ProfExe,4.0,0.0,0.0,197.5166839,0.0,21.0,43.45832742,0.7749907344191944
5587,0,32590.0,58157.0,Other,,0.0,0.0,,6.0,0.0,33.01693102,0.5603796619495504
5588,0,35447.0,59890.0,Other,,0.0,0.0,,7.0,0.0,31.17384352,0.5918684254466522
5589,0,109378.0,163684.0,Other,,0.0,0.0,240.2328754,3.0,13.0,35.69154269,0.6682265829280809
5590,0,35077.0,53120.0,Other,,0.0,0.0,,6.0,0.0,34.98501256,0.6603350903614458
5591,1,125894.0,172184.0,Office,11.0,0.0,1.0,214.7311603,1.0,33.0,43.84754372,0.7311596896343446
5592,1,111151.0,155000.0,ProfExe,12.0,0.0,0.0,137.9666667,0.0,40.0,,0.7171032258064516
5593,0,34085.0,70596.0,ProfExe,3.0,0.0,0.0,195.3633838,2.0,18.0,25.59242395,0.4828177233837611
5594,1,93378.0,145000.0,Sales,15.0,,2.0,368.7,1.0,27.0,,0.6439862068965517
5595,0,36910.0,58338.0,Other,,0.0,0.0,,7.0,0.0,34.89158459,0.632692241763516
5596,0,35515.0,76591.0,ProfExe,6.0,0.0,0.0,203.7080546,1.0,17.0,22.43213209,0.46369677899492107
5597,0,205922.0,267238.0,ProfExe,2.0,1.0,0.0,238.2114799,0.0,32.0,31.62284354,0.7705565825219467
5598,0,202627.0,268857.0,ProfExe,3.0,0.0,0.0,248.1703603,0.0,31.0,31.85939856,0.7536608680450946
5599,1,68789.0,86172.0,Self,2.0,0.0,6.0,235.6379056,2.0,25.0,114.0505277,0.7982755419393771
5600,0,96798.0,145550.0,Other,12.0,0.0,0.0,63.90167695,1.0,35.0,40.59485173,0.6650498110614909
5601,0,111248.0,159739.0,Other,,0.0,0.0,260.0814842,2.0,13.0,36.39334812,0.6964360613250364
5602,0,127000.0,190900.0,Mgr,,1.0,0.0,181.6333333,0.0,25.0,,0.6652697747511787
5603,0,33388.0,71282.0,ProfExe,4.0,0.0,0.0,202.1125682,2.0,18.0,25.19652419,0.46839314272887966
5604,0,141000.0,200300.0,ProfExe,5.0,0.0,0.0,145.6333333,0.0,31.0,,0.7039440838741887
5605,0,141260.0,205493.0,ProfExe,5.0,0.0,0.0,148.1372394,0.0,31.0,34.3029739,0.6874200094407109
5606,0,31687.0,76454.0,ProfExe,5.0,0.0,0.0,192.3516702,2.0,18.0,23.87340882,0.41445836712271433
5607,0,37200.0,51389.0,Other,,0.0,0.0,,6.0,0.0,32.77433102,0.7238903267236179
5608,0,31214.0,58282.0,Other,,0.0,0.0,,7.0,0.0,34.22618958,0.5355684430870594
5609,0,111412.0,166682.0,Other,,0.0,0.0,251.9567829,3.0,14.0,34.88341094,0.6684105062334266
5610,0,201996.0,272874.0,ProfExe,3.0,0.0,0.0,249.8265925,0.0,32.0,31.42758245,0.7402537434860045
5611,0,150044.0,202894.0,ProfExe,5.0,0.0,0.0,156.0339279,0.0,30.0,36.31140767,0.7395191577868246
5612,0,58200.0,108000.0,Mgr,16.0,0.0,1.0,195.8333333,0.0,22.0,,0.5388888888888889
5613,1,24447.0,,Office,3.0,0.0,4.0,134.9,2.0,25.0,,
5614,1,106000.0,160000.0,Other,24.0,0.0,6.0,240.4666667,0.0,33.0,,0.6625
5615,1,290000.0,364000.0,ProfExe,0.3,0.0,0.0,126.8333333,6.0,32.0,,0.7967032967032966
5616,0,97759.0,139899.0,Other,11.0,0.0,0.0,62.85866966,1.0,36.0,41.78849218,0.6987826932286864
5617,1,94083.0,132791.0,Self,10.0,0.0,1.0,212.992728,0.0,64.0,62.80173209,0.7085043414086798
5618,0,204071.0,270794.0,ProfExe,3.0,0.0,0.0,230.3985765,0.0,32.0,31.36973939,0.7536023693287148
5619,0,33446.0,73289.0,ProfExe,5.0,0.0,0.0,180.847815,1.0,18.0,23.82041534,0.45635770715932816
5620,0,67559.0,113024.0,Mgr,16.0,0.0,0.0,190.6766714,0.0,22.0,40.23960964,0.5977403029445073
5621,0,93544.0,142231.0,Other,11.0,0.0,0.0,55.10985031,0.0,36.0,41.2954003,0.657690658154692
5622,0,128081.0,196037.0,Mgr,,0.0,0.0,197.8654921,0.0,24.0,32.56785691,0.6533511530986498
5623,0,147457.0,210065.0,ProfExe,3.0,0.0,0.0,148.7331849,0.0,31.0,35.89492543,0.7019589174779235
5624,0,92227.0,143087.0,Other,13.0,0.0,0.0,61.17833505,1.0,36.0,40.32954242,0.6445519159672087
5625,0,93255.0,144457.0,Other,10.0,0.0,0.0,73.65685393,1.0,36.0,41.93949606,0.6455554247976907
5626,0,31458.0,71821.0,ProfExe,4.0,0.0,0.0,191.9755584,2.0,17.0,24.98536247,0.4380055972487156
5627,0,136879.0,191860.0,Mgr,,1.0,0.0,185.3149451,0.0,25.0,35.05916323,0.713431668925258
5628,0,145590.0,209950.0,ProfExe,4.0,0.0,0.0,149.8811289,0.0,31.0,35.58278883,0.6934508216241962
5629,1,,60000.0,Other,0.0,0.0,0.0,235.3666667,1.0,15.0,,
5630,0,33465.0,71449.0,ProfExe,6.0,0.0,0.0,172.767888,2.0,17.0,25.31284163,0.46837604445128694
5631,1,119847.0,162365.0,ProfExe,13.0,0.0,0.0,149.8027955,0.0,39.0,47.91511242,0.7381332183660272
5632,1,31976.0,,Office,2.0,0.0,3.0,134.543886,1.0,24.0,,
5633,1,120006.0,160771.0,ProfExe,13.0,0.0,0.0,137.6353734,0.0,40.0,46.70158524,0.7464405894097816
5634,0,198749.0,270751.0,ProfExe,4.0,0.0,0.0,245.8954444,0.0,32.0,29.62236869,0.7340656174861774
5635,0,31836.0,54976.0,Other,,0.0,0.0,,6.0,0.0,33.45924564,0.5790890570430733
5636,0,200731.0,269450.0,ProfExe,3.0,0.0,0.0,237.3442966,0.0,32.0,29.2944879,0.7449656708109111
5637,0,36335.0,50704.0,Other,,0.0,0.0,,7.0,0.0,31.2443985,0.7166101293783528
5638,1,399412.0,511164.0,ProfExe,5.0,0.0,0.0,181.9624008,0.0,21.0,43.73003185,0.7813774052945825
5639,1,3372.0,41500.0,ProfExe,4.3,0.0,0.0,326.6666667,6.0,15.0,,0.08125301204819277
5640,0,128996.0,195061.0,Mgr,,1.0,0.0,167.6645086,0.0,25.0,31.80559628,0.6613110770476928
5641,0,68135.0,108723.0,Mgr,15.0,0.0,1.0,193.6861891,0.0,22.0,38.57899271,0.6266843262235222
5642,1,,62158.0,Other,0.0,0.0,0.0,238.8741292,1.0,14.0,1.028930968,
5643,0,27324.0,73924.0,ProfExe,6.0,0.0,0.0,190.3445745,1.0,18.0,25.05353353,0.3696228559060657
5644,0,148631.0,207976.0,ProfExe,6.0,0.0,0.0,151.2569462,0.0,31.0,35.43199305,0.7146545755279455
5645,1,162000.0,235000.0,Mgr,10.0,3.0,4.0,77.1,0.0,21.0,,0.6893617021276596
5646,0,30972.0,70545.0,ProfExe,3.0,0.0,0.0,197.4524289,2.0,17.0,25.36055735,0.43903891133319156
5647,1,,50000.0,Other,7.0,0.0,0.0,51.76666667,0.0,14.0,,
5648,0,132485.0,192838.0,Mgr,,1.0,0.0,176.1238814,0.0,24.0,31.7374782,0.6870274530953443
5649,0,68117.0,117084.0,Mgr,15.0,0.0,0.0,198.0997869,0.0,21.0,40.2048745,0.5817788937856582
5650,0,134552.0,193455.0,Mgr,,0.0,0.0,185.1938366,0.0,25.0,33.2179617,0.6955209221782843
5651,1,,44000.0,Other,,0.0,3.0,214.0333333,1.0,16.0,,
5652,0,134586.0,193219.0,Mgr,,1.0,0.0,179.0693557,0.0,25.0,32.04113397,0.6965464058917601
5653,0,146341.0,208296.0,ProfExe,5.0,0.0,0.0,139.4367339,0.0,31.0,35.4591605,0.702562699235703
5654,0,59360.0,117186.0,Mgr,16.0,0.0,1.0,203.1399683,0.0,22.0,40.13809045,0.5065451504445924
5655,0,129611.0,191175.0,Mgr,,0.0,0.0,183.7992158,0.0,25.0,35.55248636,0.6779704459265071
5656,1,76769.0,129000.0,Sales,30.0,0.0,0.0,286.3,2.0,35.0,,0.595108527131783
5657,0,134029.0,191990.0,Mgr,,1.0,0.0,178.7809596,0.0,24.0,34.52145025,0.6981040679202042
5658,0,5118.0,62000.0,Office,,0.0,0.0,311.4333333,0.0,19.0,,0.08254838709677419
5659,0,362000.0,465000.0,ProfExe,3.0,0.0,0.0,313.4666667,4.0,15.0,,0.7784946236559139
5660,1,147224.0,225000.0,Self,2.0,0.0,4.0,158.2,3.0,28.0,,0.6543288888888888
5661,1,53543.0,,Other,3.5,1.0,8.0,159.3,2.0,39.0,,
5662,1,4742.0,,Mgr,5.0,7.0,1.0,304.3666667,6.0,21.0,,
5663,1,120000.0,159000.0,Other,0.0,0.0,1.0,314.5,6.0,52.0,,0.7547169811320755
5664,1,159000.0,225000.0,Self,5.0,0.0,0.0,6.133333333,8.0,3.0,,0.7066666666666667
5665,1,,850000.0,Other,17.0,0.0,0.0,186.6666667,1.0,24.0,,
5666,1,331000.0,415000.0,ProfExe,22.0,0.0,0.0,242.4666667,8.0,34.0,,0.7975903614457831
5667,0,145351.0,208657.0,ProfExe,3.0,0.0,0.0,153.8265438,0.0,31.0,36.09992698,0.6966025582654788
5668,0,129625.0,197722.0,Mgr,,0.0,0.0,178.7673936,0.0,25.0,33.19931059,0.6555921951022142
5669,0,58784.0,115430.0,Mgr,17.0,0.0,1.0,183.5200567,0.0,22.0,39.38915656,0.5092610239972277
5670,0,369874.0,467112.0,ProfExe,2.0,0.0,0.0,328.1988938,4.0,15.0,40.79992141,0.7918315093596396
5671,0,33299.0,73380.0,ProfExe,4.0,0.0,0.0,184.5375891,1.0,18.0,24.37448111,0.4537884982284001
5672,0,63131.0,109395.0,Mgr,14.0,0.0,0.0,198.4484187,0.0,21.0,39.55593621,0.5770921888568947
5673,1,83786.0,131000.0,Office,34.0,,13.0,210.6,3.0,36.0,,0.6395877862595419
5674,0,145423.0,203712.0,ProfExe,5.0,0.0,0.0,150.8043968,0.0,31.0,37.30801307,0.7138656534715677
5675,0,66895.0,113770.0,Mgr,14.0,0.0,0.0,188.1404168,0.0,22.0,38.08532813,0.5879845301924936
5676,0,145127.0,205613.0,ProfExe,5.0,0.0,0.0,143.1288344,0.0,30.0,35.3375454,0.7058259934926293
5677,0,362909.0,466731.0,ProfExe,4.0,0.0,0.0,305.8124192,4.0,14.0,42.93033947,0.7775549513531349
5678,0,15024.0,65109.0,Office,,0.0,0.0,313.6709263,0.0,19.0,15.62993741,0.23075150900797126
5679,0,14534.0,60000.0,Other,20.0,0.0,0.0,206.9666667,1.0,31.0,,0.24223333333333333
5680,0,150283.0,208676.0,ProfExe,5.0,0.0,0.0,152.1022715,0.0,31.0,36.90999415,0.7201738580382986
5681,0,11541.0,64714.0,Office,,1.0,0.0,298.6485317,0.0,19.0,16.5302805,0.17833853571097444
5682,0,371003.0,467818.0,ProfExe,1.0,0.0,0.0,316.6044418,3.0,14.0,41.72389922,0.7930498612708361
5683,0,127034.0,198587.0,Mgr,,1.0,0.0,186.5429439,0.0,25.0,35.40002128,0.6396894056509238
5684,0,12064.0,66193.0,Office,,0.0,0.0,305.786099,0.0,18.0,12.93568769,0.18225492121523423
5685,0,18760.0,69373.0,Other,19.0,0.0,0.0,211.6988199,1.0,31.0,39.92258688,0.27042221037002867
5686,0,14719.0,69488.0,Office,,0.0,0.0,318.0554593,0.0,18.0,15.07801115,0.21182074602809117
5687,1,217000.0,290000.0,ProfExe,30.0,1.0,0.0,230.2666667,2.0,25.0,,0.7482758620689656
5688,0,149281.0,202877.0,ProfExe,4.0,0.0,0.0,156.783069,0.0,30.0,34.41651981,0.7358202260482952
5689,0,64674.0,111877.0,Mgr,15.0,0.0,0.0,201.7363729,0.0,21.0,40.45600987,0.5780812856976858
5690,0,129281.0,194500.0,Mgr,,1.0,0.0,197.4320691,0.0,25.0,32.51476871,0.6646838046272494
5691,0,94600.0,151000.0,Other,15.0,,1.0,220.1333333,4.0,31.0,,0.6264900662251656
5692,0,59463.0,112626.0,Mgr,16.0,0.0,0.0,210.2039695,0.0,22.0,40.4395557,0.527968675083906
5693,1,48400.0,99500.0,Other,3.0,1.0,1.0,203.8,2.0,38.0,,0.4864321608040201
5694,0,99653.0,157923.0,Other,14.0,,1.0,213.4828743,3.0,30.0,40.90847995,0.6310227136009321
5695,0,141705.0,207314.0,ProfExe,6.0,0.0,0.0,144.6224183,0.0,31.0,36.77626356,0.6835283675969785
5696,1,42000.0,98000.0,ProfExe,12.0,0.0,0.0,222.2,0.0,23.0,,0.42857142857142855
5697,0,362578.0,471827.0,ProfExe,1.0,0.0,0.0,292.135985,4.0,15.0,40.77205849,0.7684553872499879
5698,0,,46000.0,Other,,6.0,,112.7960318,,20.0,,
5699,0,97536.0,158739.0,Other,13.0,,1.0,212.7744346,3.0,31.0,42.30190724,0.614442575548542
5700,0,,48319.0,Other,,5.0,,113.7989069,,20.0,29.04125341,
5701,0,,53078.0,Other,,6.0,,108.8701167,,20.0,26.98944023,
5702,0,365528.0,469694.0,ProfExe,3.0,0.0,0.0,304.9828841,3.0,15.0,43.36362433,0.7782258236213364
5703,1,,44157.0,Other,,0.0,2.0,202.151546,0.0,15.0,34.90863172,
5704,0,59889.0,109250.0,Mgr,16.0,0.0,0.0,187.1328108,0.0,22.0,36.96881444,0.5481830663615561
5705,0,12375.0,71029.0,Office,,0.0,0.0,325.2841932,0.0,19.0,16.10143414,0.17422461248222557
5706,1,,854112.0,Other,16.0,0.0,0.0,180.6088782,0.0,23.0,42.07164538,
5707,1,,854114.0,Other,18.0,0.0,0.0,189.0993782,1.0,23.0,43.25877898,
5708,1,147416.0,227168.0,Self,2.0,0.0,4.0,157.6682359,3.0,28.0,,0.648929426679814
5709,0,5143.0,67205.0,Office,,0.0,0.0,317.924784,0.0,18.0,14.85334107,0.07652704411874116
5710,0,363737.0,469748.0,ProfExe,4.0,0.0,0.0,327.7437552,4.0,14.0,43.80929207,0.774323679930516
5711,1,9999.0,50681.0,ProfExe,3.0,0.0,0.0,326.0679857,5.0,15.0,12.38674131,0.1972928710956769
5712,0,21314.0,68047.0,Other,21.0,0.0,0.0,209.8976942,1.0,30.0,39.94638535,0.3132246829397328
5713,1,140000.0,,ProfExe,25.0,2.0,1.0,311.4333333,1.0,15.0,,
5714,1,65889.0,125000.0,Other,10.0,0.0,0.0,102.5,1.0,13.0,,0.527112
5715,1,102000.0,165000.0,Office,12.0,1.0,1.0,237.3666667,0.0,19.0,,0.6181818181818182
5716,0,17852.0,65877.0,Other,18.0,0.0,0.0,201.4302702,1.0,30.0,43.19519357,0.2709898750702066
5717,0,21137.0,65676.0,Other,21.0,0.0,0.0,194.3463245,1.0,31.0,43.20591058,0.3218375053291918
5718,0,,55578.0,Other,,6.0,,115.8781891,,20.0,28.23841231,
5719,0,21393.0,68111.0,Other,19.0,0.0,0.0,208.5229244,0.0,30.0,39.75171656,0.3140902350574797
5720,0,21427.0,61457.0,Other,19.0,0.0,0.0,183.4818117,1.0,30.0,39.86473881,0.34865027580259367
5721,0,367089.0,469771.0,ProfExe,3.0,0.0,0.0,310.0515235,4.0,14.0,42.60364087,0.7814211605228931
5722,0,22434.0,65893.0,Other,18.0,0.0,0.0,205.5336428,1.0,31.0,43.22866458,0.34046105049094744
5723,1,220757.0,297444.0,ProfExe,30.0,0.0,0.0,237.5898022,1.0,25.0,44.47109904,0.7421800406126867
5724,0,9898.0,65778.0,Office,,0.0,0.0,318.2554619,0.0,18.0,15.65288079,0.15047584298701694
5725,0,104027.0,158425.0,Other,14.0,,0.0,224.6013756,3.0,31.0,42.68375126,0.656632475934985
5726,0,13284.0,64273.0,Office,,0.0,0.0,310.3983225,0.0,19.0,15.24961301,0.2066808768845394
5727,0,114000.0,174000.0,Self,12.0,0.0,0.0,183.4333333,0.0,5.0,,0.6551724137931034
5728,0,22446.0,66485.0,Other,17.0,0.0,0.0,204.2036332,0.0,30.0,41.15627594,0.33760998721516133
5729,0,9330.0,67950.0,Office,,0.0,0.0,305.7031533,0.0,19.0,12.84600617,0.13730684326710818
5730,0,7382.0,71331.0,Office,,0.0,0.0,321.7808575,0.0,19.0,16.54506284,0.10348936647460431
5731,1,9133.0,44083.0,ProfExe,5.0,0.0,0.0,333.9133736,5.0,15.0,13.41782225,0.20717736996120953
5732,0,6929.0,67573.0,Office,,0.0,0.0,299.3808919,0.0,19.0,14.04201152,0.10254095570716114
5733,0,100919.0,158981.0,Other,14.0,,1.0,221.1178184,4.0,30.0,42.58161533,0.6347865468200603
5734,0,8117.0,66731.0,Office,,0.0,0.0,315.2548189,0.0,19.0,13.31235591,0.1216376196969924
5735,0,101731.0,155688.0,Other,14.0,,1.0,235.352057,3.0,30.0,43.18142449,0.6534286521761472
5736,0,122372.0,175968.0,Self,13.0,0.0,0.0,160.7297557,0.0,4.0,39.46919961,0.69542189488998
5737,0,18388.0,64896.0,Other,20.0,0.0,0.0,207.0664633,0.0,31.0,40.77787713,0.2833456607495069
5738,0,13356.0,64852.0,Office,,0.0,0.0,320.3105483,0.0,19.0,15.60459962,0.20594584592610868
5739,0,8482.0,64282.0,Office,,0.0,0.0,312.1176895,0.0,19.0,16.35364258,0.1319498459911017
5740,0,120310.0,178938.0,Self,10.0,0.0,0.0,196.2815792,0.0,5.0,40.16548813,0.672355788038315
5741,1,217036.0,291222.0,ProfExe,30.0,0.0,0.0,228.1464583,1.0,25.0,43.7894993,0.7452596301103626
5742,0,367917.0,466755.0,ProfExe,3.0,0.0,0.0,312.3063392,4.0,15.0,42.62357404,0.7882443680303372
5743,0,15635.0,60925.0,Other,19.0,0.0,0.0,212.1152801,0.0,30.0,40.46067582,0.2566270004103406
5744,0,18824.0,63487.0,Other,22.0,0.0,0.0,212.2548894,0.0,30.0,41.24673596,0.296501646006269
5745,0,,53434.0,Other,,5.0,,113.7376908,,20.0,29.61653289,
5746,1,,45924.0,Other,,1.0,1.0,207.3007302,0.0,17.0,33.67894598,
5747,1,217840.0,299171.0,ProfExe,31.0,0.0,0.0,232.2700678,1.0,24.0,43.1146909,0.7281454419044626
5748,0,,48908.0,Other,,5.0,,123.4028599,,19.0,28.19235324,
5749,0,119351.0,179347.0,Self,13.0,0.0,0.0,178.9515394,0.0,4.0,37.98046402,0.6654753076438412
5750,0,,51496.0,Other,,6.0,,109.2705596,,20.0,26.62587935,
5751,0,,46571.0,Other,,5.0,,108.5866326,,19.0,29.37129987,
5752,1,,855909.0,Other,16.0,0.0,0.0,196.4036364,0.0,23.0,42.98540838,
5753,0,5137.0,67256.0,Office,,0.0,0.0,306.9953711,0.0,18.0,16.67867641,0.0763798025454978
5754,0,,48535.0,Other,,6.0,,95.71980545,,19.0,26.98118298,
5755,0,5884.0,64890.0,Office,,0.0,0.0,309.8275477,0.0,19.0,16.16045086,0.09067652951148097
5756,0,,54046.0,Other,,5.0,,113.1043563,,19.0,29.99790497,
5757,0,5149.0,67021.0,Office,,0.0,0.0,317.4093049,0.0,18.0,16.14568887,0.07682666626878143
5758,0,120527.0,174003.0,Self,13.0,0.0,0.0,167.2083664,0.0,4.0,39.28934898,0.6926719654258835
5759,0,,50760.0,Other,,5.0,,116.4370353,,19.0,26.07043469,
5760,1,68600.0,125000.0,Self,5.0,0.0,2.0,92.3,0.0,23.0,,0.5488
5761,1,55604.0,101916.0,Other,3.0,0.0,1.0,194.2349529,2.0,37.0,43.33855659,0.5455865614820048
5762,0,,51165.0,Other,,5.0,,130.4969829,,19.0,27.10511582,
5763,0,100564.0,154708.0,Other,14.0,,0.0,253.914111,3.0,30.0,43.90215236,0.6500245624014273
5764,1,67272.0,130818.0,Other,9.0,0.0,0.0,112.5918505,0.0,12.0,43.68096501,0.5142411594734669
5765,0,,50696.0,Other,,5.0,,128.6563934,,20.0,28.18713999,
5766,0,95410.0,157649.0,Other,16.0,,1.0,216.1010462,4.0,31.0,40.48351525,0.6052052344131583
5767,1,47321.0,115000.0,Other,,0.0,1.0,130.3,0.0,22.0,,0.4114869565217391
5768,0,,76673.0,Office,11.0,0.0,0.0,297.3,0.0,13.0,,
5769,0,87000.0,151000.0,Other,16.0,0.0,0.0,223.2,8.0,19.0,,0.5761589403973509
5770,1,67552.0,128659.0,Other,10.0,0.0,0.0,83.32311342,0.0,13.0,43.87407943,0.5250468292152123
5771,0,89427.0,157731.0,Other,17.0,0.0,0.0,209.7670286,8.0,18.0,39.16706289,0.5669589364170645
5772,0,118247.0,174711.0,Self,11.0,0.0,0.0,170.6522245,0.0,5.0,37.73075139,0.6768148542450103
5773,1,,50800.0,ProfExe,13.0,3.0,2.0,97.4,4.0,46.0,,
5774,1,52720.0,115224.0,Other,,0.0,1.0,126.1165183,0.0,21.0,,0.4575435673123655
5775,0,,86132.0,Office,10.0,0.0,0.0,301.925688,0.0,13.0,33.91473806,
5776,0,117227.0,174882.0,Self,12.0,0.0,0.0,195.6411868,0.0,5.0,40.62161928,0.6703205590055008
5777,1,39800.0,41600.0,Other,,0.0,0.0,111.6,1.0,3.0,,0.9567307692307693
5778,0,120636.0,178823.0,Self,11.0,0.0,0.0,188.0436192,0.0,3.0,40.91514127,0.6746112077305492
5779,0,,81114.0,Office,10.0,0.0,0.0,295.7343915,0.0,12.0,33.415153,
5780,0,91672.0,158953.0,Other,16.0,0.0,0.0,221.1323632,8.0,19.0,38.10922752,0.5767239372644744
5781,1,192677.0,268000.0,Mgr,15.0,0.0,0.0,165.1,2.0,20.0,,0.7189440298507462
5782,0,39000.0,99820.0,Self,9.0,0.0,0.0,203.8,3.0,36.0,,0.39070326587858145
5783,1,164411.0,235500.0,Office,17.0,0.0,1.0,181.9333333,3.0,48.0,,0.698135881104034
5784,1,159500.0,230000.0,Office,3.0,0.0,0.0,,0.0,0.0,,0.6934782608695652
5785,0,42437.0,109553.0,Self,10.0,0.0,0.0,206.7140756,2.0,35.0,40.14252106,0.38736501967084425
5786,0,48062.0,107824.0,Self,9.0,0.0,0.0,203.6866984,2.0,35.0,41.5263174,0.4457449176435673
5787,0,,83607.0,Office,10.0,0.0,0.0,298.4308481,0.0,12.0,32.40868613,
5788,0,95847.0,152789.0,Other,16.0,0.0,0.0,230.0672773,8.0,18.0,38.95925288,0.627316102599009
5789,0,,76836.0,Office,11.0,0.0,0.0,290.6493233,0.0,13.0,34.1468927,
5790,0,39364.0,108232.0,Self,9.0,0.0,0.0,199.3332859,2.0,35.0,40.18942197,0.3637001995712913
5791,0,,86652.0,Office,7.0,0.0,0.0,304.0581023,0.0,13.0,31.57129492,
5792,0,93909.0,154158.0,Other,14.0,0.0,0.0,227.2282602,8.0,19.0,41.33812472,0.6091737049001673
5793,1,47354.0,119244.0,Other,,0.0,1.0,128.0510907,0.0,21.0,,0.39711851330045955
5794,0,95377.0,157273.0,Other,16.0,0.0,0.0,236.3026595,8.0,18.0,39.10304524,0.6064423009671082
5795,0,41392.0,106075.0,Self,8.0,0.0,0.0,203.0888209,2.0,35.0,38.63382732,0.3902144708932359
5796,0,93127.0,159179.0,Other,16.0,0.0,0.0,216.0086204,8.0,19.0,38.12822804,0.5850457660872351
5797,0,33300.0,60000.0,Office,5.0,1.0,,193.3666667,1.0,16.0,,0.555
5798,0,47476.0,105332.0,Self,9.0,0.0,0.0,194.1389185,3.0,36.0,40.65343467,0.4507272243952455
5799,0,33903.0,68995.0,Office,6.0,0.0,,204.4521171,1.0,16.0,30.99923613,0.49138343358214365
5800,0,41260.0,102771.0,Self,8.0,0.0,0.0,192.2261774,3.0,35.0,41.21871452,0.40147512430549476
5801,0,40694.0,69777.0,Office,3.0,1.0,,205.1048824,0.0,16.0,30.21490434,0.5832007681614285
5802,0,40724.0,102546.0,Self,6.0,0.0,0.0,211.4493138,1.0,36.0,39.03767909,0.3971290932849648
5803,1,247500.0,,Other,0.0,0.0,4.0,160.3333333,2.0,25.0,,
5804,1,9000.0,55000.0,Other,3.0,0.0,0.0,,0.0,0.0,,0.16363636363636364
5805,0,44462.0,102203.0,Self,8.0,0.0,0.0,207.5640502,3.0,37.0,40.30286769,0.4350361535375674
5806,0,45455.0,102971.0,Self,9.0,0.0,0.0,197.9633093,2.0,36.0,42.06427923,0.44143496712666674
5807,0,43689.0,104139.0,Self,9.0,0.0,0.0,219.4172391,2.0,35.0,38.55938906,0.41952582605940136
5808,1,69400.0,163000.0,Other,1.3,0.0,1.0,103.1333333,,13.0,,0.42576687116564416
5809,1,235000.0,295000.0,Mgr,6.0,0.0,1.0,110.5666667,8.0,23.0,,0.7966101694915254
5810,1,220528.0,300900.0,Self,5.0,0.0,0.0,0.0,0.0,2.0,,0.7328946493851778
5811,1,202601.0,288000.0,ProfExe,3.0,1.0,1.0,160.6666667,2.0,30.0,,0.7034756944444445
5812,0,,82200.0,Other,,0.0,0.0,342.8666667,0.0,7.0,,
5813,0,,78703.0,Self,10.0,0.0,0.0,179.5666667,1.0,22.0,,
5814,0,44000.0,59000.0,Office,12.0,0.0,1.0,102.5,2.0,26.0,,0.7457627118644068
