idx,DEFAULT,OUTSTANDING MORTGAGE,PROPERTY VALUE,LTV RATIO,missing_mortgage,missing_property_value,predicted_probability,dataset,LGD,RWA_IRB,EL
5316,0,73506.0,115000.0,0.6391826086956521,0,0,0.5636122783578326,Training,0.45,151271.19719760498,18642.997859836876
5318,0,131756.0,167302.0,0.7875339206943133,0,0,0.0267956112757076,Training,0.45,138151.28984643606,1588.7171516589588
5319,0,74975.0,118886.0,0.6306461652339216,0,0,0.0321424601431243,Training,0.45,87351.1988615379,1084.4464271538352
5320,0,77853.0,114746.0,0.6784811670995068,0,0,0.0800330442712436,Training,0.45,144828.65626276017,2803.8656680421077
5321,0,79044.0,118685.0,0.6659982306104394,0,0,0.0321424601431243,Test,0.45,92091.8727950837,1143.3008787989029
5322,0,12223.0,35875.06,0.34071023156476954,0,0,0.572475587587339,Training,0.45,24767.86375273706,3148.81609818602
5323,0,187000.0,293000.0,0.6382252559726962,0,0,0.4534831721179381,Training,0.45,447885.73347665597,38160.60893372449
5324,0,32657.0,76000.0,0.4296973684210526,0,0,0.0536047699770496,Training,0.45,50164.71875853957,787.7569379132289
5325,0,48000.0,97000.0,0.4948453608247423,0,0,0.4534831721179381,Training,0.45,114965.32196192238,9795.236517747462
5326,0,224000.0,282000.0,0.7943262411347518,0,0,0.3180226123901646,Training,0.45,586794.5381958253,32056.679328928592
5327,0,8875.0,57000.0,0.15570175438596492,0,0,0.5636122783578326,Training,0.45,18264.248838581123,2250.926536691594
5332,0,109583.0,153132.0,0.7156113679701173,0,0,0.0467042987718078,Test,0.45,156744.44468292367,2303.0987275399566
5333,0,15214.0,38094.0,0.3993804798655956,0,0,0.073269166305243,Test,0.45,27194.260445040003,501.6226932755851
5334,0,20000.0,38000.0,0.5263157894736842,0,0,0.787624941947598,Training,0.45,22178.292720482954,7088.624477528382
5335,0,24350.0,40356.0,0.603379918723362,0,0,0.1796362552924711,Test,0.45,60228.38628892501,1968.364267367252
5337,0,138322.0,186139.0,0.7431113307796862,0,0,0.0267956112757076,Training,0.45,145035.99619097976,1667.890144295292
5338,0,228006.0,285921.0,0.7974440492303818,0,0,0.008375743780809,Test,0.45,114187.9275016716,859.3739264192117
5339,0,78124.0,116280.0,0.6718610251117991,0,0,0.0321424601431243,Training,0.45,91020.00746727291,1129.9939002996493
5340,0,42747.0,71360.0,0.5990330717488789,0,0,0.0129783827280068,Training,0.45,28607.525633314464,249.65411691334805
5343,0,124000.0,171366.0,0.7235974464012698,0,0,0.4534831721179381,Training,0.45,296993.7484016328,25304.361004180944
5344,0,20956.0,39333.0,0.532784176137086,0,0,0.1796362552924711,Training,0.45,51833.51388380749,1694.005814659061
5345,0,106594.0,148695.0,0.7168633780557517,0,0,0.0562609926136271,Training,0.45,167786.689538778,2698.6879109956353
5346,0,34955.0,79556.0,0.43937603700537986,0,0,0.0083770325646494,Test,0.45,17507.670701323415,131.7686279837939
5347,0,137927.0,182588.0,0.7554001358249173,0,0,0.040301282019472,Training,0.45,182298.84872316392,2501.3857162948716
5349,0,54352.0,79302.0,0.6853799399762932,0,0,0.1435690723004848,Training,0.45,126430.03540569803,3511.4697979541775
5350,0,109859.0,153240.0,0.7169081179848603,0,0,0.0467042987718078,Training,0.45,157139.22732925098,2308.899401447415
5351,0,18306.0,66747.0,0.2742595172816756,0,0,0.0708538629594606,Training,0.45,32217.312636415056,583.6728669011486
5352,0,36014.0,76525.0,0.4706174452793205,0,0,0.1889808994599582,Validation,0.45,90105.57273288777,3062.68115091792
5353,0,45747.0,78829.0,0.5803321112788441,0,0,0.1435690723004848,Test,0.45,106413.65229806572,2955.534457738625
5354,0,40386.0,68120.0,0.5928655314151497,0,0,0.1889808994599582,Training,0.45,101044.14006748503,3434.4821725154425
5355,0,46948.0,80473.0,0.5834006436941583,0,0,0.0467042987718078,Training,0.45,67153.10028904027,986.7030384324748
5356,0,55429.0,103948.0,0.5332377727325202,0,0,0.0267956112757076,Training,0.45,58119.46207306008,668.3642718305384
5357,0,77246.0,121758.0,0.6344223788169977,0,0,0.0321424601431243,Test,0.45,89997.07512181869,1117.294414297101
5358,0,57516.0,103086.0,0.5579419125778476,0,0,0.0467042987718078,Test,0.45,82269.27060203716,1208.810001671684
5359,0,113822.0,148478.0,0.766591683616428,0,0,0.0467042987718078,Training,0.45,162807.7911966248,2392.189512662119
5360,0,108736.0,147531.0,0.7370383173705866,0,0,0.0562609926136271,Training,0.45,171158.35294377324,2752.9178817759102
5361,0,138082.0,181157.0,0.7622228232969193,0,0,0.0562609926136271,Training,0.45,217351.08603573884,3495.8836719336864
5362,0,10952.0,65166.0,0.16806310038977382,0,0,0.0708538629594606,Training,0.45,19274.77373506051,349.1961782094056
5363,0,124225.0,181129.0,0.6858371657768773,0,0,0.0562609926136271,Test,0.45,195539.162691659,3145.0598133425224
5365,0,35332.0,71898.0,0.4914183982864614,0,0,0.0129783827280068,Training,0.45,23645.19371362357,206.34849834567135
5366,0,78355.0,124426.0,0.6297317280954141,0,0,0.0321424601431243,Training,0.45,91289.1388702341,1133.335109031527
5367,0,231344.0,284199.0,0.8140211612285757,0,0,0.0267956112757076,Training,0.45,242573.18071460808,2789.5517527352845
5368,0,54372.0,78653.0,0.6912895884454503,0,0,0.1435690723004848,Training,0.45,126476.5580857855,3512.7619196048818
5369,0,36804.0,83295.0,0.44185125157572486,0,0,0.0071889416436986,Test,0.45,16612.57141171418,119.06181371460747
5370,0,14834.0,64870.0,0.22867273007553568,0,0,0.0708538629594606,Test,0.45,26106.82921711903,472.9707914132873
5371,0,129062.0,176389.0,0.7316896178333117,0,0,0.0562609926136271,Training,0.45,203152.95162254694,3267.520302914974
5372,0,29226.0,44735.0,0.6533139599865877,0,0,0.1796362552924711,Test,0.45,72288.90421684281,2362.522138729992
5373,0,15428.0,45495.0,0.33911418837234863,0,0,0.1461632969148715,Training,0.45,36085.37853489521,1014.7533051611871
5374,0,195221.0,293118.0,0.6660150519585969,0,0,0.0467042987718078,Training,0.45,279238.6340531382,4102.946959738991
5376,0,21172.0,37333.0,0.5671122063589853,0,0,0.1461632969148715,Training,0.45,49520.328904641,1392.5561950267468
5377,0,125787.0,175196.0,0.7179787209753647,0,0,0.0959045833354817,Training,0.45,252805.03171094073,5428.597420809107
5378,0,54981.0,82038.0,0.6701894244130768,0,0,0.0959045833354817,Test,0.45,110500.07909004294,2372.818453365654
5379,0,230978.0,291013.0,0.7937033740760722,0,0,0.008375743780809,Training,0.45,115676.33798444383,870.5756461516656
5380,0,189798.0,301984.0,0.6285034968740065,0,0,0.0467042987718078,Training,0.45,271481.72720156907,3988.97212423121
5382,0,190480.0,298239.0,0.6386823990155547,0,0,0.0467042987718078,Test,0.45,272457.24084213155,4003.305673524278
5383,0,133471.0,188154.0,0.7093710471209753,0,0,0.0562609926136271,Training,0.45,210093.03750145636,3379.1449253100404
5385,0,37507.0,71612.0,0.523753002290119,0,0,0.0129783827280068,Validation,0.45,25100.766461476258,219.051090440708
5386,0,118000.0,167000.0,0.7065868263473054,0,0,0.4534831721179381,Training,0.45,282623.0831563925,24079.956439462512
5388,0,13542.0,58827.0,0.23020041817532766,0,0,0.0708538629594606,Training,0.45,23832.99725348698,431.776355488657
5389,0,51370.0,103298.0,0.4972990764584019,0,0,0.0467042987718078,Training,0.45,73478.20486171932,1079.6399225584953
5390,0,73386.0,108864.0,0.6741071428571429,0,0,0.0800330442712436,Training,0.45,136518.7695849732,2642.987244100267
5391,0,136521.0,188264.0,0.7251572260230315,0,0,0.0267956112757076,Test,0.45,143147.57765206363,1646.173641136895
5392,0,22907.0,46357.0,0.4941432793321397,0,0,0.1796362552924711,Test,0.45,56659.20512198789,1851.717464993086
5393,0,234304.0,290923.0,0.8053814926973804,0,0,0.008375743780809,Training,0.45,117342.03558393929,883.1116218684025
5394,0,14906.0,64767.0,0.2301480692327883,0,0,0.0708538629594606,Training,0.45,26233.544311067562,475.26645657317385
5395,0,124295.0,176185.0,0.7054800351902829,0,0,0.0959045833354817,Training,0.45,249806.43004850563,5364.207083557664
5396,0,15557.0,62847.0,0.24753767085143286,0,0,0.0708538629594606,Test,0.45,27379.25995218557,496.02309572714785
5398,0,33658.0,76624.0,0.43926185007308416,0,0,0.0071889416436986,Training,0.45,15192.531479607538,108.88442902962338
5399,0,119911.0,171916.0,0.6974976151143581,0,0,0.0208904915234831,Training,0.45,108295.32568031126,1127.249878082572
5400,0,188655.0,298090.0,0.632879331745446,0,0,0.0959045833354817,Training,0.45,379156.29800716706,8141.795626119886
5401,0,106960.0,144201.0,0.7417424289706729,0,0,0.0562609926136271,Test,0.45,168362.80009257272,2707.9540964790995
5402,0,12617.0,36082.0,0.34967573859542156,0,0,0.1461632969148715,Test,0.45,29510.579529088205,829.8640427287203
5403,0,16209.0,62450.0,0.2595516413130504,0,0,0.0708538629594606,Training,0.45,28526.73552516397,516.8116191194536
5404,0,37750.0,76204.0,0.495380819904467,0,0,0.0071889416436986,Training,0.45,17039.576426263728,122.12214617232999
5409,0,49020.0,100700.0,0.4867924528301887,0,0,0.0467042987718078,Training,0.45,70116.83088030915,1030.2501266073084
5410,0,10879.0,58089.0,0.18728158515381568,0,0,0.0708538629594606,Test,0.45,19146.29870925158,346.8686288111873
5411,0,224572.0,282839.0,0.7939923419330431,0,0,0.0267956112757076,Test,0.45,235472.47535895018,2707.8948069336934
5412,0,11478.0,66275.0,0.17318747642399096,0,0,0.0708538629594606,Validation,0.45,20200.497893628974,365.96728757190994
5413,0,15036.0,44220.0,0.3400271370420624,0,0,0.1461632969148715,Test,0.45,35168.5086628652,988.9700995854038
5414,0,72809.0,109678.0,0.6638432502416164,0,0,0.0800330442712436,Training,0.45,135445.38596888116,2622.2066641552387
5415,0,55247.0,103246.0,0.5351006334385836,0,0,0.0467042987718078,Training,0.45,79023.75674509261,1161.1225774107295
5417,0,34302.0,77481.0,0.4427149881906532,0,0,0.0083770325646494,Training,0.45,17180.607077579625,129.30703696467165
5418,0,126316.0,180750.0,0.6988437067773168,0,0,0.0959045833354817,Training,0.45,253868.20884192476,5451.427506872118
5419,0,70680.0,114720.0,0.6161087866108786,0,0,0.0800330442712436,Training,0.45,131484.84226236484,2545.531006091174
5420,0,71553.0,111237.0,0.6432481997896383,0,0,0.0800330442712436,Training,0.45,133108.8698132285,2576.971987533132
5421,0,125864.0,175163.0,0.7185535758122434,0,0,0.0959045833354817,Test,0.45,252959.78528199132,5431.920514621681
5422,0,37100.0,74796.0,0.4960158297235146,0,0,0.0129783827280068,Validation,0.45,24828.39031969417,216.67409964407355
5423,0,226152.0,283022.0,0.7990615570521019,0,0,0.0267956112757076,Test,0.45,237129.16680341848,2726.9464865507216
5424,0,195134.0,299299.0,0.6519701034751202,0,0,0.0467042987718078,Training,0.45,279114.1916972307,4101.118486442075
5425,0,34498.0,82962.0,0.41582893372869506,0,0,0.0071889416436986,Test,0.45,15571.690266311156,111.60184897094145
5426,0,15150.0,61388.0,0.24679090375969245,0,0,0.0708538629594606,Test,0.45,26662.967685004267,483.04621072612264
5427,0,104092.0,143832.0,0.7237054341175816,0,0,0.0562609926136271,Training,0.45,163848.36001529617,2635.343659411953
5428,0,23517.0,47805.0,0.4919359899592093,0,0,0.1796362552924711,Training,0.45,58168.006585488685,1901.0276170708692
5429,0,83226.0,115509.0,0.720515284523284,0,0,0.0321424601431243,Training,0.45,96964.1997525889,1203.7897745422486
5430,0,16363.0,43218.0,0.37861539173492526,0,0,0.1461632969148715,Training,0.45,38272.30029598718,1076.2515123381193
5431,0,42478.0,85942.0,0.49426357310744456,0,0,0.0071889416436986,Training,0.45,19173.698739995514,137.41733841346314
5433,0,35219.0,76888.0,0.4580558734783061,0,0,0.0129783827280068,Training,0.45,23569.570853620186,205.6885475839522
5434,0,41745.0,36300.0,1.15,0,0,0.7844213360898119,Validation,0.45,46935.030468854224,14735.550903781139
5436,0,22832.0,43358.0,0.5265925550071497,0,0,0.1796362552924711,Test,0.45,56473.69674532796,1845.6547413769654
5437,0,127901.0,176592.0,0.7242740327987678,0,0,0.0562609926136271,Training,0.45,201325.45339042766,3238.126747323984
5438,0,120725.0,168783.0,0.7152675328676467,0,0,0.0208904915234831,Test,0.45,109030.47420800074,1134.902065127624
5439,0,16232.0,60238.0,0.26946445765131644,0,0,0.0708538629594606,Training,0.45,28567.213957953085,517.544956601084
5440,0,118793.0,171024.0,0.6945984189353541,0,0,0.0321424601431243,Training,0.45,138402.2803115528,1718.2346705019745
5441,0,188427.0,293790.0,0.6413662820381906,0,0,0.0467042987718078,Training,0.45,269520.68731709535,3960.1579071039437
5442,0,108871.0,151667.0,0.7178291915841943,0,0,0.0562609926136271,Training,0.45,171370.85273820572,2756.3357370771882
5443,0,52060.49999999999,45270.0,1.15,0,0,0.0860989974406603,Training,0.45,99994.29248941471,2017.0605853167726
5444,0,195243.0,294372.0,0.663252619134972,0,0,0.0467042987718078,Training,0.45,279270.1022350918,4103.409332296832
5445,0,14163.0,60626.0,0.2336126414409659,0,0,0.0708538629594606,Training,0.45,24925.914938793096,451.5764674926782
5447,0,23448.0,45557.0,0.5146958754966305,0,0,0.1796362552924711,Validation,0.45,57997.33887896155,1895.4499113440381
5448,0,28213.0,40515.0,0.6963593730717018,0,0,0.1796362552924711,Test,0.45,69783.30440942264,2280.6349517549193
5449,0,133193.0,174905.0,0.7615162516794831,0,0,0.0467042987718078,Test,0.45,190515.5254067935,2799.3085498410287
5450,0,194350.0,299720.0,0.6484385426397972,0,0,0.0959045833354817,Test,0.45,390602.0329050007,8387.57509706289
5451,0,41877.0,78220.0,0.5353745845052417,0,0,0.0083770325646494,Training,0.45,20974.64528563355,157.8622467194203
5452,0,51220.0,106361.0,0.4815674918438149,0,0,0.0467042987718078,Test,0.45,73263.64907567187,1076.4873823913981
5454,0,128523.0,179390.0,0.7164446178716762,0,0,0.0959045833354817,Validation,0.45,258303.80794982976,5546.675143811752
5455,0,124548.0,169881.0,0.7331484980662935,0,0,0.0208904915234831,Training,0.45,112483.14352170698,1170.8410222200482
5456,0,193409.0,297294.0,0.6505647608091654,0,0,0.0959045833354817,Validation,0.45,388710.8236795641,8346.964301249482
5457,0,232057.0,286938.0,0.8087356850608842,0,0,0.008375743780809,Training,0.45,116216.71312270469,874.6424885444375
5458,0,17918.0,40000.0,0.44795,0,0,0.787624941947598,Training,0.45,19869.53244828068,6350.698669417678
5459,0,44370.45,38583.0,1.15,0,0,0.0562609926136271,Training,0.45,69842.30743612091,1123.3465018709899
5460,0,79874.0,125000.0,0.638992,0,0,0.2472632650138446,Training,0.45,208489.99752603998,8887.457713372121
5461,0,14955.0,38584.0,0.38759589467136635,0,0,0.1461632969148715,Validation,0.45,34979.053408695734,983.6424474128565
5462,0,39796.0,77819.0,0.5113918194785335,0,0,0.0071889416436986,Training,0.45,17963.098899591823,128.74100474368328
5463,0,35458.0,78116.0,0.4539146909724,0,0,0.0083770325646494,Validation,0.45,17759.60485560079,133.6647693048023
5464,0,13781.0,43371.0,0.31774688155680064,0,0,0.1461632969148715,Training,0.45,32233.121700116077,906.42437765273
5465,0,189564.0,296728.0,0.6388476989026988,0,0,0.0467042987718078,Training,0.45,271147.02017533506,3984.054161570539
5466,0,37231.0,80347.0,0.46337759966146835,0,0,0.0129783827280068,Validation,0.45,24916.059298990123,217.43917530588953
5467,0,232792.0,293949.0,0.7919469023538097,0,0,0.008375743780809,Test,0.45,116584.80925488423,877.4127657999401
5469,0,49709.0,101222.0,0.4910888937187568,0,0,0.0267956112757076,Training,0.45,52121.81962852918,599.392368406867
5470,0,9200.0,66056.0,0.1392757660167131,0,0,0.0708538629594606,Validation,0.45,16191.373115646154,293.3349926521669
5471,0,37265.0,76154.0,0.48933739527798936,0,0,0.0083770325646494,Training,0.45,18664.664531106195,140.47655333474697
5472,0,18026.0,57436.0,0.31384497527682986,0,0,0.0708538629594606,Training,0.45,31724.531715504087,574.7452801682566
5473,0,53228.899999999994,46286.0,1.15,0,0,0.0562609926136271,Test,0.45,83786.15042864194,1347.619837379173
5474,0,54821.0,104724.0,0.5234807684962377,0,0,0.0467042987718078,Training,0.45,78414.41831271783,1152.1693633361742
5476,0,138000.0,190000.0,0.7263157894736842,0,0,0.3180226123901646,Training,0.45,361507.34942421375,19749.204229429222
5477,0,227543.0,289091.0,0.787098180157805,0,0,0.0267956112757076,Test,0.45,238587.68439788398,2743.7191994287505
5478,0,104422.0,152298.0,0.6856426217021891,0,0,0.0562609926136271,Training,0.45,164367.80395724223,2643.698416815076
5479,0,53004.649999999994,46091.0,1.15,0,0,0.3174850346593004,Training,0.45,138869.19626342875,7572.682414059339
5481,0,51035.85,44379.0,1.15,0,0,0.3174850346593004,Training,0.45,133711.05120250603,7291.403372752585
5483,0,195971.0,298682.0,0.6561192170937653,0,0,0.0467042987718078,Training,0.45,280311.4129833755,4118.709660574476
5484,0,119049.0,175867.0,0.6769263136347353,0,0,0.0321424601431243,Test,0.45,138700.53848972623,1721.9374819104623
5485,0,57419.0,103648.0,0.5539807811052794,0,0,0.0467042987718078,Training,0.45,82130.5245270598,1206.7713590302944
5486,0,23858.0,40268.0,0.592480381444323,0,0,0.1796362552924711,Validation,0.45,59011.45133803585,1928.592800445499
5487,0,140690.0,195001.0,0.7214834795718996,0,0,0.0467042987718078,Training,0.45,201239.02359344542,2956.872507392538
5488,0,19675.0,47894.0,0.4108030233432163,0,0,0.1796362552924711,Training,0.45,48665.030810455835,1590.454495295716
5490,0,20921.0,37363.0,0.5599389770628697,0,0,0.1461632969148715,Training,0.45,48933.25151209117,1376.047050640212
5491,0,37262.0,76717.0,0.4857072096145574,0,0,0.0083770325646494,Training,0.45,18663.16194171687,140.46524434078466
5492,0,73761.0,117729.0,0.6265321203781566,0,0,0.0321424601431243,Test,0.45,85936.80265723103,1066.8870011776462
5494,0,18934.0,42328.0,0.4473161973161973,0,0,0.1796362552924711,Test,0.45,46832.20804905569,1530.5547859684416
5495,0,37843.0,80771.0,0.46852211808693717,0,0,0.0129783827280068,Training,0.45,25325.62735493764,221.0134219091826
5496,0,48314.95,42013.0,1.15,0,0,0.2274128917616006,Training,0.45,124915.24448252415,4944.349122667715
5497,0,49292.0,104421.0,0.472050641154557,0,0,0.0467042987718078,Test,0.45,70505.89203900854,1035.9667327769776
5498,0,18804.0,43982.0,0.42753853849301987,0,0,0.1796362552924711,Training,0.45,46510.660196178476,1520.0460650338318
5499,0,87451.0,131949.0,0.6627636435289392,0,0,0.040301282019472,Training,0.45,115584.45133794982,1585.9743362481806
5500,0,79877.0,118554.0,0.6737604804561634,0,0,0.0321424601431243,Training,0.45,93062.37694515588,1155.349479983553
