idx,DEFAULT,PROPERTY VALUE,YEARS AT JOB,DEROGATORY REPORTS,DELINQUENT CREDIT LINES,OLDEST CREDIT (MONTHS),RECENT CREDIT ENQUIRIES,DEBTINC
978,1,37125.0,3.5,1.0,1.0,148.0333333,2.0,
2454,0,123580.0,9.0,0.0,0.0,166.4960653,3.0,29.31671006
1827,1,94000.0,41.0,,4.0,212.8666667,4.0,
1684,0,227295.0,10.0,0.0,0.0,239.7433663,0.0,33.77633696
1655,0,82218.0,12.0,0.0,0.0,255.3135348,3.0,40.87842824
882,0,32221.0,0.0,0.0,0.0,276.8419349,0.0,24.19867837
2391,0,88844.0,,0.0,0.0,295.792111,0.0,30.30376695
2855,0,119751.0,9.0,0.0,0.0,299.953098,2.0,30.1768704
5664,1,225000.0,5.0,0.0,0.0,6.133333333,8.0,
71,1,97692.0,1.6,1.0,6.0,252.6333333,1.0,
3829,0,130063.0,2.0,0.0,0.0,323.9019547,2.0,32.31441938
3521,0,70134.0,8.0,0.0,0.0,86.55886014,3.0,43.50793855
3153,0,74000.0,17.0,1.0,0.0,204.9333333,1.0,
1763,0,83158.0,4.0,0.0,2.0,191.5692916,0.0,29.20449956
4568,0,95718.0,11.0,0.0,0.0,138.1673596,0.0,38.56120628
2000,1,62000.0,7.0,0.0,0.0,77.13333333,5.0,
2674,0,95682.0,10.0,1.0,1.0,335.8413218,,37.98254375
1400,0,184667.0,7.0,0.0,0.0,212.2234688,0.0,33.92078997
308,1,94355.0,26.0,1.0,3.0,69.3,1.0,
3556,0,94035.0,9.0,0.0,0.0,,0.0,25.78335659
3209,0,79419.0,5.0,0.0,0.0,140.973401,0.0,28.6621734
2945,0,95280.0,,0.0,0.0,194.4600162,1.0,33.12372818
3493,0,60418.0,27.0,0.0,0.0,247.6495789,0.0,24.98029896
981,0,55350.0,9.0,0.0,0.0,308.3403318,2.0,33.6355254
4706,0,94374.0,5.0,0.0,0.0,232.1188078,1.0,34.92549001
1506,0,61406.0,31.0,0.0,0.0,239.0505566,0.0,20.96127294
28,1,36350.0,10.0,1.0,2.0,276.9666667,0.0,
1856,1,112000.0,4.0,0.0,0.0,,0.0,
1919,0,107186.0,21.0,0.0,0.0,128.6602454,4.0,28.72301763
4356,0,55419.0,,0.0,0.0,299.9557961,0.0,39.0951957
2696,1,,5.0,0.0,1.0,225.1666667,0.0,
4828,0,153900.0,6.0,,,303.0140835,2.0,41.71511069
1648,0,102263.0,5.0,0.0,0.0,105.2538926,0.0,36.07097887
918,0,102270.0,10.0,0.0,0.0,213.0333333,0.0,
2908,0,181166.0,9.0,0.0,0.0,236.7071183,0.0,27.84133988
1114,0,219783.0,1.0,0.0,0.0,130.7663862,0.0,25.6226109
421,0,112630.0,23.0,0.0,0.0,122.8155841,0.0,36.77345872
4411,0,174684.0,24.0,,4.0,329.647795,1.0,32.36162706
1307,0,63268.0,4.0,0.0,0.0,122.4960779,0.0,36.73687075
150,1,70500.0,0.4,0.0,0.0,61.76666667,2.0,
4347,1,187000.0,0.1,0.0,0.0,253.6,0.0,
3199,0,64386.0,27.0,0.0,0.0,295.9554144,1.0,36.78730595
4841,0,210724.0,10.0,0.0,0.0,266.5067241,1.0,41.61798303
459,1,,23.0,0.0,2.0,67.8,1.0,
3712,1,149975.0,4.0,0.0,0.0,114.2136149,1.0,31.22280265
2476,0,98900.0,0.1,0.0,3.0,51.66666667,1.0,
4243,0,101741.0,8.0,,0.0,97.02322633,1.0,35.68152132
3640,0,176829.0,6.0,0.0,0.0,211.4003375,4.0,41.41312385
4289,0,181863.0,7.0,0.0,0.0,316.9929061,0.0,45.00681809
735,0,59240.0,17.0,0.0,4.0,214.1445097,0.0,27.45914423
1714,1,,3.0,0.0,2.0,213.6666667,1.0,
4165,0,71628.0,10.0,0.0,0.0,177.6020656,1.0,37.12536175
19,0,120953.0,2.0,0.0,0.0,90.99253347,0.0,31.58850318
4071,0,47537.0,1.0,,,317.3006251,,37.17163855
1926,0,48362.0,9.0,0.0,0.0,79.90287141,0.0,36.0206079
2705,0,98781.0,,0.0,0.0,184.5457457,0.0,43.0169776
1329,1,65160.0,1.0,0.0,0.0,108.2754232,8.0,47.07928537
959,0,66491.0,11.0,0.0,0.0,122.2285343,1.0,32.65762889
4922,0,86469.0,1.0,0.0,1.0,94.12956341,0.0,32.12756274
4952,0,50534.0,24.0,0.0,0.0,140.5532102,1.0,24.09826676
1671,0,64130.0,13.0,0.0,0.0,118.6125902,1.0,32.6657463
155,1,132000.0,17.5,0.0,2.0,121.9,0.0,
2204,0,110885.0,12.0,0.0,0.0,201.8355908,3.0,39.66605441
4415,0,155821.0,16.0,0.0,0.0,170.2231566,0.0,35.059327
3011,1,63745.0,7.0,0.0,0.0,105.5303761,4.0,41.34484584
3171,0,141718.0,2.0,,,128.4175979,3.0,31.16602944
21,1,73395.0,5.0,1.0,0.0,,1.0,
4667,0,97467.0,14.0,0.0,0.0,96.97267872,1.0,34.97565503
5647,1,50000.0,7.0,0.0,0.0,51.76666667,0.0,
5257,0,185507.0,0.0,0.0,0.0,212.3140985,3.0,40.51680132
2812,1,68885.0,5.0,0.0,0.0,83.69551611,5.0,40.34993
1240,1,105228.0,12.0,0.0,8.0,122.8439512,0.0,36.12288591
820,0,79000.0,21.0,0.0,0.0,239.4333333,0.0,
4974,0,45913.0,,,,92.57722408,,27.92400089
4005,0,-1.0,4.0,0.0,0.0,98.50936023,3.0,32.31318716
2576,0,135700.0,3.0,,,115.6666667,3.0,
5405,1,,12.0,1.0,2.0,110.6333333,4.0,
2993,0,76854.0,1.0,0.0,0.0,172.2000922,0.0,31.81962217
333,0,47400.0,,,,,,
666,0,86800.0,0.1,4.0,0.0,,0.0,
5334,0,38000.0,0.9,0.0,0.0,59.83333333,0.0,
5219,0,92860.0,24.0,0.0,1.0,172.3406543,0.0,26.9130048
640,0,53000.0,2.0,0.0,1.0,95.36666667,0.0,
4374,0,101288.0,20.0,0.0,0.0,188.0777225,0.0,40.35190229
1482,0,110704.0,13.0,0.0,0.0,208.8984853,2.0,39.25043329
2601,1,182175.0,3.5,4.0,0.0,74.06666667,2.0,
1043,0,99600.0,4.5,0.0,1.0,93.33333333,1.0,
2225,0,45819.0,7.0,0.0,0.0,73.45576587,2.0,28.70919291
3687,0,82800.0,18.0,0.0,0.0,206.9666667,1.0,
5813,0,78703.0,10.0,0.0,0.0,179.5666667,1.0,
5028,0,114647.0,10.0,0.0,1.0,126.7073197,0.0,27.05672697
2338,0,117667.0,1.0,0.0,2.0,134.3555745,0.0,31.98051047
3158,0,191146.0,7.5,0.0,0.0,,2.0,
1922,0,67896.0,3.0,0.0,0.0,190.1599072,1.0,29.26631718
751,0,63424.0,2.0,0.0,,97.90083621,,36.5878698
2508,0,113886.0,3.0,0.0,0.0,267.8272583,0.0,28.42029335
4488,0,66192.0,26.0,0.0,0.0,284.7815723,2.0,35.9367948
3642,0,197592.0,12.0,0.0,0.0,207.1551738,0.0,36.14177784
5464,0,43371.0,28.0,0.0,0.0,203.8393048,0.0,40.65777994
5827,0,85567.0,,0.0,0.0,351.1856524,0.0,24.08456584
1641,0,83334.0,4.0,0.0,2.0,177.4326989,0.0,30.9986945
309,1,,13.0,,2.0,122.7666667,,
2397,0,68545.0,7.0,0.0,0.0,118.7464861,3.0,29.57126338
2483,0,87310.0,2.0,0.0,0.0,127.1652299,3.0,38.95372268
3974,0,123854.0,0.0,0.0,0.0,310.2318196,1.0,43.21741696
5260,0,156126.0,10.0,0.0,0.0,165.090735,1.0,33.23130088
4946,0,113247.0,9.0,0.0,1.0,294.7520334,1.0,33.19212531
1021,0,42408.0,0.0,0.0,0.0,115.5749709,1.0,39.05039479
1852,0,36672.0,8.0,0.0,0.0,120.674928,0.0,24.08943715
2871,0,171350.0,8.0,0.0,0.0,311.3103604,0.0,26.87672986
60,1,52000.0,2.0,0.0,1.0,183.2999156,0.0,
4990,0,283978.0,6.0,,5.0,480.3560137,,33.7142391
3363,0,89848.0,7.0,0.0,0.0,113.0588969,0.0,24.07219136
5868,0,80747.0,10.0,0.0,0.0,174.1256156,0.0,25.26444754
3743,0,162012.0,1.0,,0.0,374.0237669,,37.88816696
537,0,197500.0,1.5,0.0,0.0,68.03333333,2.0,
4459,1,81579.0,7.0,0.0,3.0,272.938299,0.0,47.12058049
1378,0,68125.0,2.0,0.0,0.0,223.2,0.0,
1011,0,84178.0,19.0,0.0,0.0,202.6979629,0.0,35.53061343
5865,0,84584.0,,1.0,0.0,350.9209963,0.0,24.35530425
4010,0,139868.0,,0.0,0.0,207.2100355,0.0,30.24782255
4309,0,157214.0,15.0,0.0,0.0,186.6280966,0.0,33.4306376
1187,1,132965.0,30.0,0.0,0.0,325.6333333,1.0,
697,0,58745.0,7.0,0.0,0.0,78.36008764,0.0,22.37534117
5816,1,,26.0,7.0,6.0,150.2,0.0,
5919,0,288000.0,11.0,0.0,0.0,218.1,3.0,
5719,0,68111.0,19.0,0.0,0.0,208.5229244,0.0,39.75171656
5400,0,298090.0,28.0,0.0,0.0,153.0868546,0.0,40.29677071
5714,1,125000.0,10.0,0.0,0.0,102.5,1.0,
5297,0,143000.0,15.0,0.0,0.0,232.3333333,1.0,
5624,0,143087.0,13.0,0.0,0.0,61.17833505,1.0,40.32954242
3967,0,68490.0,6.0,0.0,0.0,171.2834729,2.0,35.99929647
1760,1,53969.0,5.0,0.0,0.0,276.3817427,0.0,65.49524315
1681,0,52544.0,0.0,0.0,0.0,240.6943608,0.0,40.77567715
4927,0,260479.0,5.0,1.0,0.0,242.2901595,2.0,35.45765879
1767,0,126328.0,3.0,0.0,3.0,156.3191309,0.0,39.27931325
1782,0,98881.0,6.0,0.0,0.0,102.2257045,1.0,25.78278709
2824,1,121214.0,2.0,0.0,0.0,134.0038302,0.0,44.91516055
673,0,60000.0,11.0,0.0,0.0,107.5333333,1.0,
1794,0,137794.0,3.0,0.0,0.0,251.1518919,1.0,33.51711722
1467,1,63450.0,2.9,,,,,
4680,0,146804.0,,,,,,17.26353485
2139,0,121216.0,3.0,0.0,0.0,124.5640179,1.0,34.95327869
3480,0,118748.0,7.0,0.0,0.0,153.849763,2.0,21.76282696
3873,0,129230.0,13.0,,,134.9425973,,30.23655406
5158,0,78832.0,0.0,0.0,0.0,186.0208426,2.0,39.61433498
2670,0,95124.0,13.0,0.0,1.0,270.2858992,0.0,29.16014082
3279,1,98500.0,5.0,10.0,1.0,59.83333333,5.0,
2235,0,120380.0,13.0,0.0,0.0,181.4048504,1.0,34.31543721
610,0,26958.0,0.0,0.0,0.0,17.4607499,10.0,30.23350474
5095,0,93656.0,11.0,0.0,0.0,153.7959046,0.0,39.08500634
5101,0,185416.0,1.0,,,135.3597477,,32.79497644
436,0,70710.0,9.0,1.0,0.0,43.92338263,1.0,39.73857627
4546,0,106877.0,,0.0,0.0,177.0176744,2.0,40.99520822
823,0,251426.0,,0.0,0.0,120.5726331,0.0,40.92591059
916,1,104000.0,3.0,0.0,0.0,50.66666667,1.0,
4314,0,111096.0,,0.0,0.0,175.4089363,1.0,39.97273176
4077,0,125062.0,24.0,0.0,0.0,278.691315,2.0,32.98853181
4906,0,116330.0,11.0,0.0,1.0,128.4471699,0.0,27.98945739
2424,0,83091.0,5.0,0.0,0.0,135.8483738,0.0,24.68413786
2563,0,83400.0,5.0,0.0,0.0,120.3,0.0,
583,0,26850.0,20.0,0.0,0.0,185.6333333,1.0,
4670,0,281351.0,5.0,,4.0,473.8139861,,31.20117485
5508,0,133221.0,29.0,0.0,0.0,334.5812066,0.0,39.09556626
3658,0,96552.0,0.0,0.0,0.0,80.60236311,0.0,37.50810314
1707,0,98139.0,8.0,0.0,0.0,156.9547583,0.0,31.70012432
1319,0,67960.0,1.5,0.0,0.0,158.2666667,2.0,
5360,0,147531.0,13.0,0.0,0.0,228.6103591,1.0,43.12276156
1418,0,75322.0,0.0,0.0,0.0,58.89273133,8.0,23.87594619
191,1,85202.0,2.0,1.0,2.0,148.3406455,0.0,46.489874
5701,0,53078.0,,6.0,,108.8701167,,26.98944023
1970,0,48309.0,23.0,0.0,0.0,265.2270609,0.0,28.49386194
5897,0,207797.0,9.0,0.0,0.0,313.3343967,2.0,35.02857792
5911,0,141666.0,10.0,0.0,1.0,134.6809067,0.0,43.56886383
632,0,45841.0,10.0,0.0,0.0,185.6215923,0.0,32.28572409
2772,0,106824.0,9.0,0.0,0.0,261.0214154,0.0,34.97887956
4951,1,,3.0,1.0,,106.6522984,0.0,22.50817251
2895,1,117500.0,4.0,0.0,3.0,176.4666667,5.0,
1249,0,80385.0,4.0,1.0,2.0,170.2818826,2.0,38.62337208
2146,0,114147.0,2.0,0.0,0.0,137.707783,0.0,36.80162473
2787,0,99157.0,22.0,0.0,0.0,244.7316736,1.0,38.32818888
2983,0,79154.0,7.0,,,,,24.83894007
272,0,68591.0,0.0,0.0,0.0,69.64566047,0.0,41.18503956
5383,0,188154.0,0.0,0.0,0.0,218.5382606,2.0,40.31508349
4701,0,106563.0,8.0,0.0,0.0,302.984432,2.0,30.95648584
2741,0,62963.0,6.0,0.0,0.0,260.8567886,0.0,24.29905935
212,0,26000.0,0.0,1.0,0.0,17.2,10.0,
2136,0,180313.0,6.0,,1.0,210.7182561,4.0,40.2473728
3330,0,133433.0,6.0,0.0,0.0,96.15756174,0.0,27.59227738
4383,0,74988.0,2.0,0.0,0.0,393.5104724,0.0,24.05020799
128,1,58238.0,0.1,0.0,0.0,61.8,2.0,
2759,0,173566.0,6.0,0.0,0.0,292.0341855,0.0,25.56288193
4508,0,285749.0,4.0,0.0,0.0,213.3929949,0.0,31.23611381
2564,0,88000.0,10.0,0.0,0.0,,1.0,
4241,0,97775.0,8.0,,,,,
4133,0,185494.0,11.0,0.0,0.0,358.4284243,0.0,33.16743122
2064,0,73677.0,11.0,0.0,0.0,256.7103553,0.0,27.31010697
1425,0,66704.0,6.0,,,115.3127491,,39.51098574
25,1,47471.0,12.0,0.0,0.0,70.49108003,1.0,38.26360073
2266,0,74350.0,8.5,,,,,
2473,0,85272.0,0.0,1.0,0.0,242.552368,2.0,29.81963439
4996,0,63918.0,25.0,0.0,0.0,135.4409472,0.0,20.16138785
874,0,93018.0,7.0,0.0,0.0,110.72313,0.0,28.28942917
3569,0,60672.0,26.0,0.0,0.0,243.868763,0.0,23.35928056
5325,0,97000.0,3.0,0.0,0.0,173.5,2.0,
5368,0,78653.0,0.0,0.0,0.0,156.4135697,3.0,40.61109433
107,0,58541.0,19.0,0.0,0.0,209.8713022,0.0,20.20803267
623,0,59000.0,23.0,0.0,0.0,274.9666667,3.0,
746,0,75081.0,17.0,0.0,0.0,147.9416425,1.0,31.95922724
4207,0,77455.0,10.0,0.0,0.0,192.8877492,1.0,40.95631078
2260,1,79000.0,11.0,0.0,3.0,111.6,1.0,
5345,0,148695.0,13.0,0.0,0.0,239.918405,1.0,41.27520899
1095,0,78154.0,2.0,0.0,1.0,122.7055369,0.0,28.89610186
975,0,51680.0,8.0,0.0,0.0,196.0146349,0.0,30.7315717
2104,1,75000.0,6.6,0.0,1.0,226.2,1.0,
1226,0,55728.0,0.0,0.0,0.0,91.09579488,0.0,37.13310754
789,0,202962.0,14.0,0.0,0.0,13.68276401,,21.29733923
2513,0,103297.0,4.0,2.0,0.0,83.46608634,0.0,22.55303962
2079,0,59889.0,4.0,0.0,0.0,178.6123626,0.0,38.76331381
752,0,50006.0,16.0,0.0,0.0,90.65307013,0.0,31.36082195
654,1,81020.0,2.0,0.0,3.0,129.3624659,0.0,47.00097522
5146,0,155166.0,6.0,0.0,0.0,124.9909552,3.0,32.08868135
1069,0,70398.0,4.0,0.0,0.0,239.0382058,1.0,38.86724899
1024,0,62965.0,15.0,0.0,4.0,223.103914,0.0,26.14117805
4613,0,121310.0,9.0,0.0,0.0,117.0455007,1.0,30.48278003
5749,0,179347.0,13.0,0.0,0.0,178.9515394,0.0,37.98046402
3390,0,172500.0,6.0,0.0,0.0,219.1666667,4.0,
1744,1,,12.9,0.0,1.0,71.0,0.0,
762,0,58511.0,10.0,,,176.9961117,,24.29863608
3424,0,89941.0,10.0,0.0,0.0,83.16781079,3.0,32.28540549
4772,1,231000.0,,,3.0,106.8,1.0,
2485,0,107208.0,30.0,,0.0,329.7602146,1.0,36.74501301
3337,0,90435.0,0.0,0.0,0.0,70.22587032,0.0,36.02327677
2598,1,90000.0,9.0,1.0,3.0,136.9666667,0.0,
1347,0,200459.0,14.0,0.0,0.0,9.53414271,,21.22321399
2658,0,89644.0,11.0,0.0,0.0,91.74348238,2.0,31.11492975
96,1,59000.0,12.0,2.0,0.0,146.1,0.0,
1049,0,59502.0,0.0,0.0,0.0,93.4328441,0.0,37.98235351
3526,0,79716.0,,0.0,0.0,238.7898367,0.0,42.12712426
5703,1,44157.0,,0.0,2.0,202.151546,0.0,34.90863172
5568,0,59111.0,,0.0,0.0,,6.0,31.33214149
5955,0,90185.0,16.0,0.0,0.0,221.8087175,0.0,36.11234652
1752,1,82764.0,14.0,1.0,1.0,188.3374218,2.0,38.94275964
2121,0,103760.0,6.0,0.0,0.0,118.918494,0.0,24.76962193
1258,0,43076.0,9.0,0.0,0.0,92.90754834,0.0,36.84535669
1737,0,113850.0,11.0,0.0,0.0,216.1333333,0.0,
2289,1,114131.0,3.0,0.0,0.0,,0.0,38.39422244
532,0,31666.0,0.0,0.0,0.0,38.00326685,9.0,28.29568112
3272,0,84948.0,12.0,0.0,2.0,172.7111657,0.0,27.9796944
364,0,72890.0,1.0,0.0,0.0,41.25011359,0.0,39.19806822
57,1,,20.0,,2.0,117.8057478,0.0,0.5244992154
2020,0,102295.0,5.0,0.0,0.0,107.4206093,0.0,24.72083108
4434,1,78000.0,17.8,2.0,1.0,100.4666667,0.0,
4597,0,163796.0,15.0,0.0,0.0,185.8020505,0.0,32.22967397
983,0,66961.0,22.0,0.0,0.0,278.1604735,3.0,40.82354171
5828,1,,7.0,1.0,0.0,117.6825478,1.0,36.72448606
5004,1,92255.0,2.0,0.0,1.0,214.0325389,0.0,1.85553998
4888,0,143788.0,23.0,0.0,0.0,220.7295189,0.0,42.35812804
3505,0,66367.0,1.0,0.0,0.0,326.5673282,0.0,38.15167101
2874,0,77146.0,0.0,0.0,0.0,190.3964069,0.0,31.73703429
2586,1,,10.0,0.0,1.0,75.33333333,0.0,
4647,0,54775.0,13.0,0.0,0.0,101.6362349,2.0,29.09588127
880,0,122299.0,11.0,,,402.7404817,1.0,38.42142758
4093,0,104997.0,1.0,0.0,4.0,173.5751047,0.0,37.82317309
1455,1,66922.0,11.0,0.0,2.0,91.0,3.0,
2988,1,74447.0,3.0,2.0,3.0,208.0888643,1.0,41.95642972
2552,0,87360.0,28.0,0.0,0.0,323.6333333,0.0,
2641,0,45657.0,9.0,0.0,0.0,86.71659339,1.0,29.32175447
1649,1,108092.0,13.0,0.0,7.0,126.6582316,0.0,37.16268969
3775,0,90000.0,8.0,0.0,0.0,181.7,1.0,
4210,0,92091.0,5.0,,,171.5767001,,37.80040089
896,1,157335.0,4.0,0.0,0.0,85.57486576,4.0,34.75656038
1667,0,54299.0,22.0,0.0,0.0,123.4711472,0.0,37.1549023
5513,0,62208.0,1.0,0.0,0.0,111.980657,1.0,37.4669773
5242,0,73478.0,13.0,1.0,0.0,100.9750908,6.0,34.76399378
558,0,91326.0,19.0,0.0,1.0,316.9470825,1.0,37.90875019
1353,0,62491.0,0.0,0.0,0.0,197.709267,1.0,26.25188835
4330,0,76895.0,8.0,0.0,0.0,270.2601967,0.0,39.95457279
5322,0,35875.06,28.5,0.0,0.0,199.8333333,0.0,
4714,1,115006.0,10.0,0.0,0.0,293.2333333,0.0,
285,0,69172.0,1.0,0.0,0.0,48.85366706,0.0,38.77368596
1963,1,100333.0,11.0,0.0,1.0,80.14894304,4.0,42.31937039
3211,1,71000.0,15.0,0.0,0.0,,0.0,
441,0,160063.0,12.0,0.0,0.0,208.420843,0.0,19.33336736
4648,0,59888.0,,0.0,0.0,288.2296811,0.0,38.58133284
1325,1,268000.0,,4.0,,120.8,2.0,
2088,0,69139.0,0.0,1.0,0.0,,0.0,1.565931047
4599,1,225184.0,2.0,,,,,31.56422692
370,0,89005.0,2.0,0.0,0.0,209.3580469,4.0,29.59595551
1263,0,113698.0,11.0,0.0,1.0,181.542927,0.0,35.03165088
905,1,108606.0,5.0,5.0,2.0,113.2575091,5.0,27.34759661
4444,0,183443.0,9.0,0.0,0.0,377.29104,0.0,31.43531612
1551,0,214523.0,2.0,0.0,0.0,132.0976599,1.0,26.25183034
1821,0,104045.0,8.0,0.0,0.0,219.0904891,0.0,18.58475695
5746,1,45924.0,,1.0,1.0,207.3007302,0.0,33.67894598
290,1,46833.0,3.0,0.0,0.0,83.28906275,1.0,30.18780539
4192,1,102287.0,6.0,0.0,1.0,61.64132538,4.0,41.03238603
3327,0,90196.0,11.0,0.0,1.0,177.8548455,0.0,29.60717111
2566,0,65000.0,18.0,0.0,0.0,181.6,0.0,
2399,0,52029.0,,0.0,0.0,94.38539454,0.0,40.13605421
1956,1,72172.0,20.0,0.0,0.0,162.0440104,0.0,37.51836575
1180,1,103600.0,17.6,0.0,0.0,171.4333333,0.0,
1674,0,122788.0,10.0,,,,,39.43073063
3426,0,119019.0,13.0,0.0,0.0,127.2461963,1.0,37.52527269
5950,0,86794.0,15.0,0.0,0.0,223.88104,0.0,36.75365267
1842,1,39000.0,,5.0,1.0,170.4333333,3.0,
4257,0,162648.0,3.0,,0.0,374.2114868,,37.58435894
77,0,63000.0,8.0,0.0,4.0,171.6666667,1.0,
572,1,,21.0,,,158.9,1.0,
2849,0,105352.0,0.0,0.0,2.0,54.43732562,0.0,40.27060762
5340,0,71360.0,10.0,,,89.51626546,,34.03666376
4473,1,132612.0,1.0,0.0,,120.3479666,0.0,203.3121487
4541,0,46665.0,,,,85.1283538,,24.99135942
2724,0,43899.0,0.0,0.0,0.0,324.5517414,1.0,27.77956059
5535,1,164000.0,11.0,0.0,1.0,208.0,2.0,
3454,0,92112.0,0.0,0.0,0.0,95.34376502,0.0,26.69266663
5579,0,131508.0,30.0,0.0,0.0,349.6943994,0.0,40.10703136
2269,0,81273.0,7.0,0.0,0.0,239.083696,0.0,19.62614951
4020,0,67000.0,7.0,0.0,0.0,66.63333333,2.0,
345,0,245730.0,,0.0,0.0,135.1089303,0.0,39.78381813
551,0,114849.0,0.0,0.0,0.0,238.5863034,1.0,18.42136986
2033,0,112123.0,14.0,0.0,0.0,181.8918044,1.0,36.22557157
1606,1,72500.0,5.0,0.0,0.0,34.46666667,4.0,
5013,1,103000.0,1.0,0.0,5.0,187.4666667,2.0,
2109,0,108768.0,5.0,0.0,0.0,81.10679915,1.0,33.86964175
3898,0,204082.0,13.0,0.0,0.0,187.0186916,0.0,36.82188744
2055,1,173750.0,20.0,0.0,0.0,19.33333333,7.0,
3115,1,101683.0,26.0,0.0,0.0,254.1917975,0.0,38.51230869
4504,0,141785.0,23.0,1.0,0.0,158.9968245,0.0,40.33195033
3738,0,85587.0,20.0,0.0,0.0,229.5182951,3.0,35.31106586
2861,1,104200.0,15.0,0.0,3.0,183.6333333,0.0,
188,0,97275.0,1.0,0.0,0.0,120.6750632,2.0,37.51270841
3215,0,76544.0,5.0,0.0,0.0,240.5227465,3.0,32.84175391
879,0,89695.0,24.0,0.0,0.0,338.7767458,1.0,28.43971651
5119,0,70528.0,18.0,0.0,0.0,180.204345,1.0,33.4950887
2923,0,106014.0,0.0,0.0,0.0,269.3426287,1.0,39.79911228
1042,0,68324.0,,0.0,0.0,356.4501783,0.0,36.55426832
5864,0,81115.0,10.0,0.0,0.0,173.2142842,1.0,24.98188282
3911,0,130396.0,0.0,0.0,0.0,305.6564224,3.0,31.58225278
2418,0,90558.0,19.0,0.0,0.0,250.4522894,10.0,36.87623453
3666,0,195791.0,12.0,,,110.3276351,0.0,30.53661059
5066,0,77000.0,0.8,0.0,0.0,164.3,3.0,
1954,0,70078.0,9.0,0.0,0.0,240.9080591,0.0,31.75405395
5549,0,-1.0,2.0,0.0,1.0,216.6666372,2.0,40.41005141
5756,0,54046.0,,5.0,,113.1043563,,29.99790497
828,0,84263.0,21.0,0.0,0.0,352.6582712,0.0,28.19671491
2190,0,212995.0,1.0,0.0,0.0,114.8430305,1.0,26.3251112
5207,0,123674.0,1.0,0.0,1.0,189.7347419,2.0,41.67698554
2867,0,96424.0,10.0,,,111.4372511,0.0,36.95496961
304,0,69492.0,,,,,,32.97719723
3667,0,89061.0,0.0,2.0,1.0,113.4535612,2.0,33.49881538
4984,0,207302.0,9.0,0.0,0.0,228.0151317,3.0,17.87219518
3360,0,79651.0,4.0,0.0,0.0,246.7969491,3.0,32.50901207
4983,0,212536.0,10.0,0.0,0.0,221.5068316,3.0,20.26991879
1799,1,109800.0,5.0,0.0,0.0,152.1333333,3.0,
5348,1,52545.0,1.0,1.0,3.0,187.7221845,10.0,2.594364447
287,0,41119.0,2.0,0.0,0.0,261.4052186,0.0,42.19194156
1847,0,97548.0,1.0,0.0,0.0,74.40426333,1.0,36.45734993
1429,1,16365.0,,0.0,0.0,59.54870268,1.0,24.19590363
4822,0,90658.0,0.0,0.0,0.0,85.31414308,0.0,35.57129493
2384,0,68444.0,6.0,0.0,0.0,262.0791636,1.0,21.98106645
1947,0,183244.0,7.0,,1.0,210.1152209,4.0,43.76819178
355,0,98550.0,0.0,0.0,1.0,182.8787798,0.0,37.19944569
177,0,80800.0,15.0,0.0,0.0,219.1333333,1.0,
1636,0,76055.0,12.0,0.0,0.0,245.2951629,0.0,28.43996584
5197,0,127551.0,0.0,1.0,0.0,196.5234881,3.0,34.87164312
5753,0,67256.0,,0.0,0.0,306.9953711,0.0,16.67867641
5930,1,85000.0,1.0,0.0,0.0,117.1666667,9.0,
3095,0,89729.0,,0.0,0.0,286.3751286,0.0,28.73912802
4489,0,122273.0,9.0,0.0,0.0,118.6161343,1.0,30.44727454
2952,0,129091.0,5.0,,,251.1608938,3.0,36.69216791
2706,0,57991.0,4.0,0.0,0.0,122.5788363,1.0,40.56988842
2869,0,82095.0,10.0,0.0,2.0,177.24778,0.0,28.81879312
5677,0,466731.0,4.0,0.0,0.0,305.8124192,4.0,42.93033947
3041,0,118156.0,9.0,0.0,0.0,295.2855235,2.0,32.17163193
3405,0,79959.0,1.0,,1.0,290.2806482,0.0,37.16369797
5270,0,168828.0,0.0,0.0,0.0,231.286134,1.0,35.49030567
1620,0,85090.0,18.0,0.0,0.0,192.2531823,0.0,35.06486468
5129,0,211014.0,10.0,0.0,0.0,234.3512888,2.0,18.73514744
4921,0,91401.0,2.0,0.0,1.0,90.16369704,0.0,34.09893173
598,0,77726.0,15.0,0.0,0.0,249.6337607,2.0,34.88206644
2607,1,108000.0,0.4,0.0,0.0,385.5,3.0,
2108,0,72101.0,12.0,0.0,0.0,260.0716499,0.0,27.28688203
5510,0,78893.0,,,,302.7271504,0.0,41.82215988
5768,0,76673.0,11.0,0.0,0.0,297.3,0.0,
4554,0,68939.0,6.0,0.0,0.0,77.22882195,1.0,35.5214873
3850,0,110676.0,18.0,0.0,0.0,244.02973,5.0,38.62783022
4786,0,116976.0,9.0,0.0,0.0,129.5495932,0.0,29.42773368
3847,0,102308.0,8.0,0.0,0.0,206.4788452,2.0,32.78297142
601,0,99525.0,2.0,0.0,0.0,135.6401964,0.0,34.77708943
5953,0,94058.0,16.0,0.0,0.0,218.3049777,0.0,34.24246473
5938,0,103143.0,26.0,0.0,1.0,139.9389989,0.0,31.33368478
3635,1,23200.0,3.2,1.0,1.0,64.9,3.0,
990,0,59137.0,10.0,0.0,0.0,102.2726766,0.0,37.26913108
760,0,54707.0,10.0,0.0,0.0,203.2429653,1.0,31.21770976
1401,0,67239.0,,,,,,35.26543738
